t,a/a0
1.2607015973186695e-05,0.351985959291369
1.262497468539921e-05,0.344894261482341
1.2642933397611727e-05,0.33769146172946
1.2660892109824243e-05,0.330380409843056
1.267885082203676e-05,0.322963989158368
1.2696809534249277e-05,0.315445115417475
1.2714768246461793e-05,0.307826735641714
1.2732726958674311e-05,0.300111826995054
1.2750685670886827e-05,0.29230339563884
1.2768644383099343e-05,0.284404475578325
1.2786603095311861e-05,0.276418127501462
1.2804561807524377e-05,0.268347437610369
1.2822520519736893e-05,0.260195516445907
1.2840479231949411e-05,0.25196549770583
1.2858437944161927e-05,0.243660537056938
1.2876396656374443e-05,0.235283810941675
1.289435536858696e-05,0.226838515379623
1.2912314080799477e-05,0.218327864764346
1.2930272793011994e-05,0.209755090656014
1.294823150522451e-05,0.201123440570266
1.2966190217437028e-05,0.192436176763761
1.2984148929649544e-05,0.183696575016867
1.300210764186206e-05,0.174907923413923
1.3020066354074578e-05,0.166073521121537
1.3038025066287094e-05,0.157196677165376
1.305598377849961e-05,0.148280709205866
1.3073942490712128e-05,0.139328942313277
1.3091901202924644e-05,0.13034470774264
1.310985991513716e-05,0.121331341708917
1.3127818627349676e-05,0.112292184162899
1.3145777339562194e-05,0.103230577568252
1.316373605177471e-05,0.0941498656801776
1.3181694763987226e-05,0.0850533923261004
1.3199653476199744e-05,0.0759445001888474
1.321761218841226e-05,0.066826529592747
1.3235570900624776e-05,0.0577028172930744
1.3253529612837294e-05,0.0485766952692942
1.327148832504981e-05,0.0394514895225225
1.3289447037262327e-05,0.0303305188776298
1.3307405749474843e-05,0.0212170937904281
1.332536446168736e-05,0.0121145151603517
1.3343323173899877e-05,0.00302607314906126
1.3361281886112393e-05,-0.0060449539946218
1.337924059832491e-05,-0.0150953011030232
1.3397199310537427e-05,-0.0241217172507601
1.3415158022749943e-05,-0.0331209669083225
1.343311673496246e-05,-0.0420898310876726
1.3451075447174977e-05,-0.0510251084794689
1.3469034159387493e-05,-0.0599236165815257
1.3486992871600011e-05,-0.0687821928181018
1.3504951583812527e-05,-0.0775976956496352
1.3522910296025043e-05,-0.0863670056725494
1.354086900823756e-05,-0.0950870267087347
1.3558827720450077e-05,-0.103754686884342
1.3576786432662593e-05,-0.112366939697511
1.359474514487511e-05,-0.120920765074676
1.3612703857087627e-05,-0.129413170415077
1.3630662569300143e-05,-0.137841191623129
1.364862128151266e-05,-0.146201894128294
1.3666579993725177e-05,-0.15449237389212
1.3684538705937694e-05,-0.16270975840208
1.370249741815021e-05,-0.170851207651924
1.3720456130362726e-05,-0.178913915108159
1.3738414842575244e-05,-0.186895108662384
1.375637355478776e-05,-0.194792051569119
1.3774332267000276e-05,-0.202602043368862
1.3792290979212794e-05,-0.210322420796023
1.381024969142531e-05,-0.217950558671465
1.3828208403637826e-05,-0.225483870779361
1.3846167115850344e-05,-0.232919810728051
1.386412582806286e-05,-0.240255872794652
1.3882084540275376e-05,-0.247489592753129
1.3900043252487894e-05,-0.254618548685565
1.391800196470041e-05,-0.261640361776362
1.3935960676912926e-05,-0.268552697089135
1.3953919389125442e-05,-0.275353264326037
1.397187810133796e-05,-0.282039818569276
1.3989836813550476e-05,-0.2886101610046
1.4007795525762993e-05,-0.295062139626523
1.402575423797551e-05,-0.301393649925059
1.4043712950188027e-05,-0.307602635553762
1.4061671662400543e-05,-0.313687088978881
1.407963037461306e-05,-0.319645052109401
1.4097589086825577e-05,-0.32547461690781
1.4115547799038093e-05,-0.33117392598139
1.4133506511250609e-05,-0.336741173153872
1.4151465223463127e-05,-0.342174604017272
1.4169423935675643e-05,-0.347472516463757
1.4187382647888159e-05,-0.352633261197394
1.4205341360100677e-05,-0.357655242225621
1.4223300072313193e-05,-0.362536917330315
1.424125878452571e-05,-0.367276798518331
1.4259217496738227e-05,-0.371873452451376
1.4277176208950743e-05,-0.376325500855114
1.429513492116326e-05,-0.380631620907398
1.4313093633375777e-05,-0.384790545605522
1.4331052345588293e-05,-0.38880106411241
1.434901105780081e-05,-0.392662022081655
1.4366969770013326e-05,-0.396372321961335
1.4384928482225843e-05,-0.399930923276542
1.440288719443836e-05,-0.403336842890556
1.4420845906650876e-05,-0.406589155244622
1.4438804618863394e-05,-0.409686992576288
1.445676333107591e-05,-0.412629545116255
1.4474722043288426e-05,-0.415416061263725
1.4492680755500944e-05,-0.418045847740231
1.451063946771346e-05,-0.420518269721913
1.4528598179925976e-05,-0.422832750950269
1.4546556892138492e-05,-0.424988773821357
1.456451560435101e-05,-0.42698587945348
1.4582474316563526e-05,-0.428823667733358
1.4600433028776042e-05,-0.430501797340827
1.461839174098856e-05,-0.432019985752094
1.4636350453201076e-05,-0.433378009221587
1.4654309165413592e-05,-0.434575702742462
1.467226787762611e-05,-0.435612959985814
1.4690226589838626e-05,-0.436489733218667
1.4708185302051142e-05,-0.437206033200804
1.472614401426366e-05,-0.437761929060535
1.4744102726476176e-05,-0.43815754814948
1.4762061438688693e-05,-0.438393075876462
1.4780020150901209e-05,-0.438468755520619
1.4797978863113727e-05,-0.438384888023849
1.4815937575326243e-05,-0.438141831762691
1.4833896287538759e-05,-0.437740002299787
1.4851854999751277e-05,-0.437179872115038
1.4869813711963793e-05,-0.436461970316615
1.4887772424176309e-05,-0.435586882331946
1.4905731136388827e-05,-0.434555249578857
1.4923689848601343e-05,-0.433367769117014
1.4941648560813859e-05,-0.432025193279832
1.4959607273026377e-05,-0.430528329287037
1.4977565985238893e-05,-0.428878038838045
1.499552469745141e-05,-0.427075237686363
1.5013483409663925e-05,-0.425120895195191
1.5031442121876443e-05,-0.423016033874438
1.504940083408896e-05,-0.420761728899344
1.5067359546301475e-05,-0.418359107610939
1.5085318258513993e-05,-0.415809348998539
1.510327697072651e-05,-0.413113683164524
1.5121235682939026e-05,-0.410273390771609
1.5139194395151543e-05,-0.407289802472862
1.515715310736406e-05,-0.404164298324702
1.5175111819576576e-05,-0.40089830718313
1.5193070531789092e-05,-0.397493306083445
1.521102924400161e-05,-0.393950819603704
1.5228987956214126e-05,-0.390272419212197
1.5246946668426642e-05,-0.386459722599196
1.526490538063916e-05,-0.382514392993267
1.5282864092851674e-05,-0.378438138462418
1.5300822805064194e-05,-0.374232711200358
1.531878151727671e-05,-0.369899906798188
1.5336740229489226e-05,-0.365441563501787
1.5354698941701742e-05,-0.360859561455201
1.537265765391426e-05,-0.356155821930359
1.5390616366126775e-05,-0.351332306543393
1.5408575078339294e-05,-0.346391016457901
1.542653379055181e-05,-0.341333991575452
1.5444492502764326e-05,-0.336163309713667
1.5462451214976842e-05,-0.330881085772189
1.548040992718936e-05,-0.325489470886881
1.5498368639401875e-05,-0.319990651572573
1.551632735161439e-05,-0.314386848854707
1.553428606382691e-05,-0.308680317390204
1.5552244776039427e-05,-0.302873344577909
1.5570203488251943e-05,-0.296968249658943
1.558816220046446e-05,-0.290967382807329
1.5606120912676975e-05,-0.28487312421123
1.562407962488949e-05,-0.27868788314515
1.564203833710201e-05,-0.272414097033473
1.5659997049314527e-05,-0.266054230505674
1.5677955761527043e-05,-0.259610774443576
1.569591447373956e-05,-0.253086245021024
1.5713873185952075e-05,-0.246483182736319
1.573183189816459e-05,-0.2398041514378
1.5749790610377108e-05,-0.233051737342932
1.5767749322589627e-05,-0.22622854805127
1.5785708034802143e-05,-0.219337211551681
1.580366674701466e-05,-0.212380375224176
1.5821625459227175e-05,-0.205360704836752
1.583958417143969e-05,-0.198280883537602
1.5857542883652208e-05,-0.191143610843072
1.5875501595864727e-05,-0.183951601621746
1.5893460308077243e-05,-0.17670758507504
1.591141902028976e-05,-0.169414303714667
1.5929377732502276e-05,-0.162074512337366
1.5947336444714792e-05,-0.154690976997279
1.5965295156927308e-05,-0.147266473976334
1.5983253869139824e-05,-0.139803788753026
1.6001212581352344e-05,-0.132305714969982
1.601917129356486e-05,-0.124775053400669
1.6037130005777376e-05,-0.117214610915637
1.6055088717989892e-05,-0.109627199448669
1.6073047430202408e-05,-0.102015634963217
1.6091006142414924e-05,-0.0943827364194947
1.610896485462744e-05,-0.08673132474261
1.612692356683996e-05,-0.0790642217920958
1.6144882279052476e-05,-0.0713842493332336
1.6162840991264992e-05,-0.0636942280105114
1.618079970347751e-05,-0.055996976323614
1.6198758415690025e-05,-0.0482953096062949
1.621671712790254e-05,-0.0405920390085004
1.623467584011506e-05,-0.0328899704821091
1.6252634552327576e-05,-0.025191903770656
1.6270593264540093e-05,-0.0175006314033795
1.628855197675261e-05,-0.00981893769397649
1.6306510688965125e-05,-0.00214959774439976
1.632446940117764e-05,0.00550462354594293
1.6342428113390157e-05,0.013140972465239
1.6360386825602677e-05,0.0207567074682258
1.6378345537815193e-05,0.0283491001486978
1.639630425002771e-05,0.0359154362052468
1.6414262962240225e-05,0.0434530163998692
1.643222167445274e-05,0.0509591575091273
1.6450180386665257e-05,0.0584311932675266
1.6468139098877777e-05,0.0658664753027825
1.6486097811090293e-05,0.0732623740626467
1.650405652330281e-05,0.0806162797329922
1.6522015235515325e-05,0.0879256031468151
1.653997394772784e-05,0.09518777668386
1.6557932659940358e-05,0.102400255160554
1.6575891372152874e-05,0.109560516709947
1.6593850084365393e-05,0.116666063651358
1.661180879657791e-05,0.123714423349425
1.6629767508790426e-05,0.130703149062292
1.6647726221002942e-05,0.137629820778613
1.6665684933215458e-05,0.144492046043113
1.6683643645427974e-05,0.151287460770431
1.6701602357640494e-05,0.158013730046956
1.671956106985301e-05,0.164668548920404
1.6737519782065526e-05,0.171249643176874
1.6755478494278042e-05,0.177754770105115
1.6773437206490558e-05,0.184181719247757
1.6791395918703074e-05,0.190528313139267
1.680935463091559e-05,0.196792408030378
1.682731334312811e-05,0.202971894598762
1.6845272055340626e-05,0.209064698645714
1.6863230767553142e-05,0.215068781778623
1.688118947976566e-05,0.220982142079011
1.6899148191978175e-05,0.226802814755926
1.691710690419069e-05,0.232528872784484
1.693506561640321e-05,0.238158427529349
1.6953024328615726e-05,0.243689629352972
1.6970983040828242e-05,0.249120668208382
1.698894175304076e-05,0.254449774216358
1.7006900465253275e-05,0.259675218226789
1.702485917746579e-05,0.264795312364072
1.7042817889678307e-05,0.269808410556359
1.7060776601890827e-05,0.274712909048514
1.7078735314103343e-05,0.279507246898606
1.709669402631586e-05,0.284189906457816
1.7114652738528375e-05,0.288759413833598
1.713261145074089e-05,0.29321433933596
1.7150570162953407e-05,0.297553297906758
1.7168528875165923e-05,0.301774949531851
1.7186487587378443e-05,0.305877999636033
1.720444629959096e-05,0.309861199460606
1.7222405011803475e-05,0.313723346423521
1.724036372401599e-05,0.317463284461958
1.7258322436228508e-05,0.321079904357293
1.7276281148441024e-05,0.324572144042339
1.7294239860653543e-05,0.327938988890804
1.731219857286606e-05,0.331179471988888
1.7330157285078575e-05,0.334292674388972
1.734811599729109e-05,0.337277725345312
1.7366074709503608e-05,0.340133802531732
1.7384033421716124e-05,0.342860132241233
1.740199213392864e-05,0.345455989567513
1.741995084614116e-05,0.34792069856835
1.7437909558353676e-05,0.350253632410835
1.7455868270566192e-05,0.352454213498441
1.7473826982778708e-05,0.354521913579909
1.7491785694991224e-05,0.35645625383996
1.750974440720374e-05,0.358256804971831
1.752770311941626e-05,0.359923187231649
1.7545661831628776e-05,0.361455070474655
1.7563620543841292e-05,0.362852174173314
1.7581579256053808e-05,0.364114267417325
1.7599537968266324e-05,0.365241168895586
1.761749668047884e-05,0.366232746860142
1.7635455392691357e-05,0.367088919072178
1.7653414104903876e-05,0.367809652730106
1.7671372817116392e-05,0.36839496437981
1.768933152932891e-05,0.368844919807129
1.7707290241541425e-05,0.36915963391263
1.772524895375394e-05,0.369339270568784
1.7743207665966457e-05,0.369384042459603
1.7761166378178976e-05,0.369294210902855
1.7779125090391493e-05,0.369070085654947
1.779708380260401e-05,0.368712024698582
1.7815042514816525e-05,0.368220434013306
1.783300122702904e-05,0.367595767329067
1.7850959939241557e-05,0.366838525862899
1.7868918651454073e-05,0.365949258038878
1.7886877363666593e-05,0.364928559191468
1.790483607587911e-05,0.363777071252416
1.7922794788091625e-05,0.362495482421332
1.794075350030414e-05,0.361084526820114
1.7958712212516657e-05,0.359544984131369
1.7976670924729174e-05,0.357877679221012
1.799462963694169e-05,0.356083481745186
1.801258834915421e-05,0.354163305741705
1.8030547061366725e-05,0.352118109206184
1.804850577357924e-05,0.349948893653042
1.8066464485791758e-05,0.347656703661585
1.8084423198004274e-05,0.345242626407341
1.810238191021679e-05,0.342707791178867
1.812034062242931e-05,0.340053368880225
1.8138299334641826e-05,0.337280571519338
1.8156258046854342e-05,0.334390651682444
1.8174216759066858e-05,0.331384901994865
1.8192175471279374e-05,0.328264654568316
1.821013418349189e-05,0.32503128043499
1.8228092895704406e-05,0.321686188968631
1.8246051607916926e-05,0.318230827292866
1.8264010320129442e-05,0.314666679677
1.8281969032341958e-05,0.31099526691955
1.8299927744554474e-05,0.307218145719752
1.831788645676699e-05,0.303336908037298
1.8335845168979507e-05,0.299353180440556
1.8353803881192026e-05,0.295268623443547
1.8371762593404542e-05,0.291084930831931
1.838972130561706e-05,0.286803828978261
1.8407680017829575e-05,0.28242707614681
1.842563873004209e-05,0.277956461788209
1.8443597442254607e-05,0.273393805824191
1.8461556154467123e-05,0.268740957922719
1.8479514866679642e-05,0.263999796763789
1.849747357889216e-05,0.259172229296175
1.8515432291104675e-05,0.254260189985423
1.853339100331719e-05,0.249265640053385
1.8551349715529707e-05,0.244190566709568
1.8569308427742223e-05,0.239036982374621
1.8587267139954743e-05,0.233806923896242
1.860522585216726e-05,0.228502451757808
1.8623184564379775e-05,0.223125649280032
1.864114327659229e-05,0.217678621815954
1.8659101988804807e-05,0.212163495939576
1.8677060701017323e-05,0.206582418628436
1.869501941322984e-05,0.200937556440446
1.871297812544236e-05,0.195231094685291
1.8730936837654875e-05,0.189465236590724
1.874889554986739e-05,0.183642202464036
1.8766854262079908e-05,0.177764228849054
1.8784812974292424e-05,0.171833567678955
1.880277168650494e-05,0.165852485425229
1.882073039871746e-05,0.159823262243096
1.8838689110929976e-05,0.15374819111371
1.885664782314249e-05,0.147629576983453
1.8874606535355008e-05,0.14146973590065
1.8892565247567524e-05,0.13527099415002
1.891052395978004e-05,0.129035687385181
1.8928482671992556e-05,0.122766159759532
1.8946441384205076e-05,0.116464763055829
1.8964400096417592e-05,0.110133855814778
1.8982358808630108e-05,0.103775802462958
1.9000317520842624e-05,0.0973929724403935
1.901827623305514e-05,0.0909877393281082
1.9036234945267656e-05,0.0845624799759554
1.9054193657480173e-05,0.0781195736310584
1.9072152369692692e-05,0.0716614010671691
1.9090111081905208e-05,0.0651903437152682
1.9108069794117724e-05,0.0587087827957016
1.912602850633024e-05,0.0522190984521918
1.9143987218542757e-05,0.0457236688880158
1.9161945930755273e-05,0.0392248695046669
1.9179904642967792e-05,0.0327250720433068
1.919786335518031e-05,0.0262266437293212
1.9215822067392825e-05,0.0197319464202665
1.923378077960534e-05,0.013243335757534
1.9251739491817857e-05,0.00676316032201481
1.9269698204030373e-05,0.000293760794071815
1.928765691624289e-05,-0.00616253088188558
1.930561562845541e-05,-0.0126033923279312
1.9323574340667925e-05,-0.0190265115579563
1.934153305288044e-05,-0.0254295877975375
1.9359491765092957e-05,-0.0318103322980258
1.9377450477305473e-05,-0.0381664691445928
1.939540918951799e-05,-0.0444957360579425
1.941336790173051e-05,-0.0507958851894149
1.9431326613943025e-05,-0.0570646839091968
1.944928532615554e-05,-0.0632999155873858
1.9467244038368057e-05,-0.0694993803676146
1.9485202750580574e-05,-0.075660895932986
1.950316146279309e-05,-0.0817822982640495
1.9521120175005606e-05,-0.0878614423885617
1.9539078887218125e-05,-0.0938962031227746
1.955703759943064e-05,-0.0998844758039931
1.9574996311643158e-05,-0.105824177014171
1.9592955023855674e-05,-0.111713245294275
1.961091373606819e-05,-0.1175496418492
1.9628872448280706e-05,-0.123331351242979
1.9646831160493226e-05,-0.129056382084075
1.9664789872705742e-05,-0.134722767700496
1.9682748584918258e-05,-0.14032856680455
1.9700707297130774e-05,-0.145871864146982
1.971866600934329e-05,-0.151350771160288
1.9736624721555806e-05,-0.15676342659101
1.9754583433768322e-05,-0.162107997120784
1.9772542145980842e-05,-0.167382677975943
1.9790500858193358e-05,-0.17258569352549
1.9808459570405874e-05,-0.177715297867228
1.982641828261839e-05,-0.182769775401871
1.9844376994830907e-05,-0.187747441394949
1.9862335707043423e-05,-0.192646642526325
1.988029441925594e-05,-0.197465757427151
1.989825313146846e-05,-0.202203197204097
1.9916211843680975e-05,-0.206857405950676
1.993417055589349e-05,-0.211426861245533
1.9952129268106007e-05,-0.215910074637502
1.9970087980318523e-05,-0.220305592117324
1.998804669253104e-05,-0.224611994575852
2.000600540474356e-05,-0.228827898248619
2.0023964116956075e-05,-0.232951955146629
2.004192282916859e-05,-0.236982853473248
2.0059881541381107e-05,-0.240919318027064
2.0077840253593623e-05,-0.244760110590606
2.009579896580614e-05,-0.248504030304807
2.0113757678018656e-05,-0.252149914029098
2.0131716390231175e-05,-0.255696636687049
2.014967510244369e-05,-0.259143111597432
2.0167633814656207e-05,-0.262488290790648
2.0185592526868723e-05,-0.265731165310412
2.020355123908124e-05,-0.268870765500617
2.0221509951293756e-05,-0.271906161277317
2.0239468663506275e-05,-0.274836462385747
2.025742737571879e-05,-0.277660818642319
2.0275386087931308e-05,-0.280378420161549
2.0293344800143824e-05,-0.282988497567848
2.031130351235634e-05,-0.285490322192135
2.0329262224568856e-05,-0.287883206253244
2.0347220936781372e-05,-0.290166503024066
2.036517964899389e-05,-0.292339606982429
2.0383138361206408e-05,-0.294401953946657
2.0401097073418924e-05,-0.296353021195822
2.041905578563144e-05,-0.298192327574657
2.0437014497843956e-05,-0.299919433583126
2.0454973210056472e-05,-0.301533941450658
2.0472931922268992e-05,-0.303035495195047
2.0490890634481508e-05,-0.304423780666016
2.0508849346694024e-05,-0.305698525573481
2.052680805890654e-05,-0.306859499500519
2.0544766771119056e-05,-0.307906513901077
2.0562725483331573e-05,-0.308839422082447
2.058068419554409e-05,-0.309658119172554
2.0598642907756608e-05,-0.310362542072088
2.0616601619969124e-05,-0.310952669391537
2.063456033218164e-05,-0.311428521373179
2.0652519044394157e-05,-0.311790159798078
2.0670477756606673e-05,-0.31203768787816
2.068843646881919e-05,-0.312171250133438
2.070639518103171e-05,-0.312191032254458
2.0724353893244225e-05,-0.312097260950045
2.074231260545674e-05,-0.311890203780445
2.0760271317669257e-05,-0.311570168975933
2.0778230029881773e-05,-0.311137505241011
2.079618874209429e-05,-0.31059260154427
2.0814147454306805e-05,-0.309935886894041
2.0832106166519325e-05,-0.309167830099935
2.085006487873184e-05,-0.308288939520392
2.0868023590944357e-05,-0.307299762796359
2.0885982303156873e-05,-0.306200886571227
2.090394101536939e-05,-0.304992936197144
2.0921899727581906e-05,-0.303676575427853
2.0939858439794422e-05,-0.302252506098193
2.095781715200694e-05,-0.300721467790393
2.0975775864219457e-05,-0.299084237487325
2.0993734576431974e-05,-0.297341629212861
2.101169328864449e-05,-0.295494493659491
2.1029652000857006e-05,-0.293543717803362
2.1047610713069522e-05,-0.291490224506913
2.106556942528204e-05,-0.289334972109262
2.1083528137494558e-05,-0.287078954004537
2.1101486849707074e-05,-0.284723198208307
2.111944556191959e-05,-0.28226876691232
2.1137404274132106e-05,-0.279716756027712
2.1155362986344622e-05,-0.277068294716889
2.117332169855714e-05,-0.274324544914278
2.1191280410769658e-05,-0.271486700836134
2.1209239122982174e-05,-0.268555988479611
2.122719783519469e-05,-0.265533665111299
2.1245156547407206e-05,-0.262421018745433
2.1263115259619722e-05,-0.259219367611998
2.128107397183224e-05,-0.25593005961492
2.1299032684044758e-05,-0.252554471780579
2.1316991396257274e-05,-0.249094009696871
2.133495010846979e-05,-0.24555010694301
2.1352908820682307e-05,-0.241924224510338
2.1370867532894823e-05,-0.23821785021434
2.138882624510734e-05,-0.234432498098115
2.1406784957319855e-05,-0.230569707827526
2.1424743669532375e-05,-0.226631044078274
2.144270238174489e-05,-0.222618095915136
2.1460661093957407e-05,-0.218532476163593
2.1478619806169923e-05,-0.21437582077412
2.149657851838244e-05,-0.210149788179364
2.1514537230594955e-05,-0.205856058644457
2.1532495942807475e-05,-0.201496333610732
2.155045465501999e-05,-0.197072335033081
2.1568413367232507e-05,-0.192585804711204
2.1586372079445023e-05,-0.188038503615024
2.160433079165754e-05,-0.183432211204505
2.1622289503870056e-05,-0.178768724744152
2.164024821608257e-05,-0.174049858612429
2.165820692829509e-05,-0.169277443606383
2.1676165640507607e-05,-0.164453326241719
2.1694124352720123e-05,-0.159579368048593
2.171208306493264e-05,-0.154657444863391
2.1730041777145156e-05,-0.149689446116768
2.1748000489357672e-05,-0.144677274118191
2.1765959201570188e-05,-0.139622843337279
2.1783917913782708e-05,-0.134528079682191
2.1801876625995224e-05,-0.129394919775339
2.181983533820774e-05,-0.124225310226689
2.1837794050420256e-05,-0.119021206904925
2.1855752762632772e-05,-0.113784574206746
2.1873711474845288e-05,-0.108517384324556
2.1891670187057808e-05,-0.103221616512832
2.1909628899270324e-05,-0.0978992563534248
2.192758761148284e-05,-0.0925522950200712
2.1945546323695356e-05,-0.0871827285423856
2.1963505035907872e-05,-0.0817925570695974
2.198146374812039e-05,-0.0763837841343037
2.1999422460332905e-05,-0.0709584159165062
2.2017381172545424e-05,-0.065518460508197
2.203533988475794e-05,-0.0600659271787664
2.2053298596970456e-05,-0.0546028256414841
2.2071257309182973e-05,-0.0491311653213365
2.208921602139549e-05,-0.043652954624471
2.2107174733608005e-05,-0.0381702002095138
2.2125133445820524e-05,-0.0326849062610225
2.214309215803304e-05,-0.0271990737653374
2.2161050870245557e-05,-0.0217146997890763
2.2179009582458073e-05,-0.0162337767605499
2.219696829467059e-05,-0.0107582917543379
2.2214927006883105e-05,-0.00529022577928539
2.223288571909562e-05,0.000168446929828847
2.225084443130814e-05,0.00561575961670329
2.2268803143520657e-05,0.0110497537037495
2.2286761855733173e-05,0.0164684794879221
2.230472056794569e-05,0.0218699968318778
2.2322679280158205e-05,0.0272523758502374
2.234063799237072e-05,0.0326136975907053
2.235859670458324e-05,0.0379520547098103
2.2376555416795757e-05,0.0432655521430279
2.2394514129008273e-05,0.0485523077690659
2.241247284122079e-05,0.0538104530680649
2.2430431553433306e-05,0.0590381337734999
2.2448390265645822e-05,0.0642335105175545
2.2466348977858338e-05,0.0693947594697465
2.2484307690070857e-05,0.074520072968587
2.2502266402283374e-05,0.0796076601460526
2.252022511449589e-05,0.0846557475446721
2.2538183826708406e-05,0.0896625797269995
2.2556142538920922e-05,0.0946264198772807
2.2574101251133438e-05,0.0995455503951069
2.2592059963345954e-05,0.104418273480855
2.2610018675558474e-05,0.109242911712719
2.262797738777099e-05,0.114017808615136
2.2645936099983506e-05,0.118741329218432
2.2663894812196022e-05,0.123411860609481
2.268185352440854e-05,0.128027812473207
2.2699812236621055e-05,0.132587617624757
2.2717770948833574e-05,0.137089732532156
2.273572966104609e-05,0.141532637829282
2.2753688373258606e-05,0.145914838818995
2.2771647085471123e-05,0.150234865966257
2.278960579768364e-05,0.154491275381074
2.2807564509896155e-05,0.15868264929112
2.282552322210867e-05,0.162807596503888
2.284348193432119e-05,0.166864752858212
2.2861440646533707e-05,0.170852781665026
2.2879399358746223e-05,0.174770374137229
2.289735807095874e-05,0.1786162498085
2.2915316783171255e-05,0.182389156940958
2.293327549538377e-05,0.186087872921524
2.295123420759629e-05,0.189711204646873
2.2969192919808807e-05,0.193257988896856
2.2987151632021323e-05,0.196727092696281
2.300511034423384e-05,0.200117413664944
2.3023069056446355e-05,0.203427880355809
2.304102776865887e-05,0.206657452581235
2.3058986480871388e-05,0.209805121727163
2.3076945193083907e-05,0.212869911055162
2.3094903905296423e-05,0.215850875992256
2.311286261750894e-05,0.218747104408461
2.3130821329721456e-05,0.221557716881931
2.314878004193397e-05,0.22428186695167
2.3166738754146488e-05,0.226918741357724
2.3184697466359007e-05,0.229467560268804
2.3202656178571523e-05,0.231927577497269
2.322061489078404e-05,0.234298080701437
2.3238573602996556e-05,0.236578391575154
2.3256532315209072e-05,0.238767866024593
2.3274491027421588e-05,0.240865894332246
2.3292449739634104e-05,0.242871901308058
2.3310408451846624e-05,0.244785346427702
2.332836716405914e-05,0.246605723957944
2.3346325876271656e-05,0.248332563069098
2.3364284588484172e-05,0.249965427934546
2.3382243300696688e-05,0.251503917817321
2.3400202012909204e-05,0.252947667143739
2.3418160725121724e-05,0.254296345564091
2.343611943733424e-05,0.255549658000387
2.3454078149546756e-05,0.256707344681175
2.3472036861759272e-05,0.257769181163436
2.348999557397179e-05,0.258734978341583
2.3507954286184305e-05,0.259604582443579
2.352591299839682e-05,0.260377875014214
2.354387171060934e-05,0.261054772885561
2.3561830422821856e-05,0.261635228134649
2.3579789135034373e-05,0.262119228028411
2.359774784724689e-05,0.26250679495593
2.3615706559459405e-05,0.262797986348049
2.363366527167192e-05,0.262992894584397
2.3651623983884437e-05,0.263091646887886
2.3669582696096957e-05,0.263094405206754
2.3687541408309473e-05,0.263001366084207
2.370550012052199e-05,0.262812760515749
2.3723458832734505e-05,0.262528853794263
2.374141754494702e-05,0.262149945342938
2.3759376257159537e-05,0.261676368536114
2.3777334969372057e-05,0.261108490508149
2.3795293681584573e-05,0.260446711950389
2.381325239379709e-05,0.25969146689635
2.3831211106009605e-05,0.258843222495209
2.384916981822212e-05,0.25790247877371
2.3867128530434638e-05,0.256869768386598
2.3885087242647154e-05,0.255745656355696
2.3903045954859673e-05,0.254530739797736
2.392100466707219e-05,0.253225647641081
2.3938963379284706e-05,0.251831040331446
2.3956922091497222e-05,0.250347609526759
2.3974880803709738e-05,0.248776077781298
2.3992839515922254e-05,0.247117198219227
2.4010798228134774e-05,0.245371754197689
2.402875694034729e-05,0.243540558959585
2.4046715652559806e-05,0.241624455276194
2.4064674364772322e-05,0.239624315079788
2.4082633076984838e-05,0.23754103908639
2.4100591789197354e-05,0.235375556408831
2.411855050140987e-05,0.233128824160277
2.413650921362239e-05,0.230801827048378
2.4154467925834906e-05,0.228395576960214
2.4172426638047422e-05,0.225911112538205
2.419038535025994e-05,0.223349498747159
2.4208344062472455e-05,0.220711826432629
2.422630277468497e-05,0.217999211870765
2.424426148689749e-05,0.215212796309839
2.4262220199110006e-05,0.212353745503627
2.4280178911322523e-05,0.20942324923683
2.429813762353504e-05,0.206422520842732
2.4316096335747555e-05,0.203352796713279
2.433405504796007e-05,0.200215335801778
2.4352013760172587e-05,0.197011419118407
2.4369972472385107e-05,0.193742349218742
2.4387931184597623e-05,0.190409449685488
2.440588989681014e-05,0.187014064603634
2.4423848609022655e-05,0.183557558029224
2.444180732123517e-05,0.18004131345195
2.4459766033447687e-05,0.17646673325179
2.4477724745660203e-05,0.172835238149878
2.4495683457872723e-05,0.169148266653835
2.451364217008524e-05,0.165407274497777
2.4531600882297755e-05,0.16161373407719
2.454955959451027e-05,0.157769133878923
2.4567518306722788e-05,0.153874977906482
2.4585477018935304e-05,0.149932785100875
2.4603435731147823e-05,0.145944088757203
2.462139444336034e-05,0.141910435937233
2.4639353155572856e-05,0.137833386878168
2.465731186778537e-05,0.133714514397839
2.4675270579997888e-05,0.129555403296546
2.4693229292210404e-05,0.125357649755767
2.471118800442292e-05,0.121122860733959
2.472914671663544e-05,0.116852653359691
2.4747105428847956e-05,0.112548654322313
2.4765064141060472e-05,0.108212499260408
2.4783022853272988e-05,0.103845832148239
2.4800981565485504e-05,0.0994503046804326
2.481894027769802e-05,0.0950275756551118
2.483689898991054e-05,0.0905793103557172
2.4854857702123056e-05,0.086107179931742
2.4872816414335572e-05,0.0816128607785981
2.4890775126548088e-05,0.0770980339168581
2.4908733838760604e-05,0.0725643843710863
2.492669255097312e-05,0.0680136005484922
2.4944651263185637e-05,0.06344737361763
