207.81	151.891666666667	161.835	186.5825
224.6975	151.755833333333	152.92	185.269166666667
240.721666666667	150.264166666667	145.191666666667	183.535
114.08	139.310833333333	310.383333333333	189.833333333333
118.918333333333	140.259166666667	286.488333333333	192.3425
126.004166666667	142.255833333333	263.310833333333	194.739166666667
133.385833333333	142.8875	244.928333333333	197.770833333333
141.283333333333	143.78	229.578333333333	199.794166666667
150.545	144.503333333333	215.605833333333	200.288333333333
159.6925	145.2075	203.1125	201.585833333333
169.781666666667	145.2725	191.955833333333	202.689166666667
181.8575	144.8875	180.536666666667	201.850833333333
193.5025	144.690833333333	170.631666666667	200.8925
207.573333333333	143.8525	161.064166666667	199.6975
223.098333333333	143.29	153.184166666667	196.8575
239.511666666667	141.283333333333	144.93	195.244166666667
114.005	132.396666666667	306.033333333333	201.465833333333
118.7075	133.8475	281.333333333333	205.529166666667
126.155833333333	134.564166666667	259.4425	207.773333333333
132.930833333333	135.253333333333	242.0275	211.308333333333
141.055	136.2225	226.608333333333	212.554166666667
150.181666666667	136.141666666667	213.641666666667	214.885833333333
159.398333333333	136.039166666667	201.371666666667	215.558333333333
169.269166666667	136.779166666667	190.033333333333	216.118333333333
180.963333333333	136.445	179.410833333333	217.119166666667
193.083333333333	135.880833333333	169.629166666667	214.894166666667
206.0825	135.495833333333	160.74	213.29
221.62	134.154166666667	152.173333333333	210.940833333333
238.325	133.185833333333	143.9825	208.159166666667
112.709166666667	125.201666666667	300.371666666667	215.335
118.168333333333	125.221666666667	276.555	220.548333333333
125.2975	126.595833333333	255.413333333333	222.920833333333
132.0675	127.4375	238.905	226.52
140.24	128.305	224.218333333333	229.045
149.005	129.151666666667	211.671666666667	229.845833333333
158.295833333333	129.4625	198.92	231.721666666667
168.489166666667	129.838333333333	188.649166666667	232.135
179.530833333333	129.636666666667	177.998333333333	231.928333333333
190.780833333333	129.661666666667	168.025	230.585
203.740833333333	128.370833333333	159.260833333333	229.050833333333
218.685833333333	127.050833333333	150.948333333333	226.3175
235.110833333333	126.665	143.228333333333	223.210833333333
112.913333333333	118.664166666667	293.5825	230.46
117.783333333333	119.191666666667	270.631666666667	235.641666666667
123.724166666667	120.39	252.221666666667	239.016666666667
131.381666666667	120.648333333333	234.665833333333	243.571666666667
138.991666666667	121.051666666667	220.8575	246.196666666667
147.225	121.65	208.271666666667	247.698333333333
157.040833333333	122.5475	196.728333333333	249.363333333333
166.481666666667	121.8625	186.185	250.704166666667
177.420833333333	121.904166666667	176.005	249.410833333333
189.388333333333	121.609166666667	167.09	248.286666666667
202.206666666667	120.751666666667	157.489166666667	246.3625
214.711666666667	120.119166666667	149.854166666667	243.5
231.376666666667	119.319166666667	142.528333333333	239.976666666667
111.351666666667	111.264166666667	286.796666666667	248.464166666667
116.81	112.940833333333	264.773333333333	253.1
123.7875	113.411666666667	246.136666666667	258.03
130.196666666667	114.1475	231.044166666667	260.9925
137.580833333333	114.62	217.659166666667	264.8825
145.524166666667	115.456666666667	205.404166666667	267.135833333333
154.385833333333	115.495833333333	194.195	268.5025
164.163333333333	115.788333333333	183.480833333333	269.176666666667
174.835	115.11	174.079166666667	269.381666666667
186.166666666667	115.164166666667	165.3925	267.653333333333
199.6975	114.188333333333	156.736666666667	265.234166666667
212.260833333333	114.4025	148.5575	262.7025
227.97	112.5975	140.8725	258.37
