,time,T_0.040,T_0.060,T_0.073
2013,2013.0,24.92898178100586,21.451950073242188,20.604694366455078
2014,2014.0,24.931913375854492,21.453500747680664,20.605546951293945
2015,2015.0,24.934844970703125,21.455053329467773,20.606403350830078
2016,2016.0,24.937774658203125,21.456602096557617,20.60725975036621
2017,2017.0,24.940704345703125,21.45815658569336,20.60811424255371
2018,2018.0,24.943632125854492,21.459705352783203,20.60896873474121
2019,2019.0,24.946561813354492,21.461257934570312,20.609825134277344
2020,2020.0,24.949487686157227,21.462810516357422,20.610681533813477
2021,2021.0,24.952415466308594,21.46436309814453,20.611539840698242
2022,2022.0,24.955339431762695,21.465917587280273,20.612396240234375
2023,2023.0,24.95826530456543,21.46746826171875,20.613252639770508
2024,2024.0,24.96118927001953,21.46902084350586,20.61411476135254
2025,2025.0,24.9641170501709,21.47057342529297,20.614973068237305
2026,2026.0,24.967037200927734,21.47212791442871,20.615833282470703
2027,2027.0,24.96995735168457,21.47368621826172,20.61669158935547
2028,2028.0,24.97287940979004,21.475236892700195,20.6175537109375
2029,2029.0,24.975801467895508,21.47679328918457,20.6184139251709
2030,2030.0,24.97871971130371,21.47834587097168,20.61927604675293
2031,2031.0,24.98163604736328,21.479902267456055,20.620132446289062
2032,2032.0,24.98455810546875,21.481460571289062,20.620996475219727
2033,2033.0,24.987476348876953,21.483016967773438,20.621858596801758
2034,2034.0,24.990392684936523,21.484573364257812,20.622722625732422
2035,2035.0,24.99330711364746,21.486127853393555,20.62358856201172
2036,2036.0,24.9962215423584,21.48768424987793,20.62445068359375
2037,2037.0,24.99913787841797,21.48924446105957,20.625316619873047
2038,2038.0,25.002052307128906,21.490800857543945,20.62618064880371
2039,2039.0,25.00496482849121,21.492359161376953,20.627044677734375
2040,2040.0,25.007877349853516,21.493915557861328,20.627912521362305
2041,2041.0,25.010787963867188,21.49547576904297,20.6287784576416
2042,2042.0,25.013700485229492,21.497032165527344,20.629642486572266
2043,2043.0,25.016613006591797,21.498592376708984,20.630508422851562
2044,2044.0,25.01951789855957,21.500152587890625,20.631380081176758
2045,2045.0,25.022430419921875,21.501712799072266,20.632246017456055
2046,2046.0,25.02533721923828,21.503271102905273,20.633113861083984
2047,2047.0,25.028244018554688,21.504831314086914,20.633981704711914
2048,2048.0,25.03114891052246,21.506389617919922,20.634851455688477
2049,2049.0,25.034055709838867,21.507949829101562,20.635725021362305
2050,2050.0,25.03696060180664,21.50951385498047,20.636592864990234
2051,2051.0,25.03986358642578,21.511072158813477,20.63746452331543
2052,2052.0,25.042768478393555,21.51263427734375,20.638336181640625
2053,2053.0,25.045671463012695,21.514198303222656,20.639204025268555
2054,2054.0,25.04857063293457,21.51576042175293,20.640079498291016
2055,2055.0,25.051475524902344,21.51732063293457,20.64095115661621
2056,2056.0,25.05437660217285,21.518884658813477,20.64182472229004
2057,2057.0,25.057273864746094,21.52044677734375,20.642696380615234
2058,2058.0,25.06017303466797,21.522010803222656,20.64356803894043
2059,2059.0,25.063074111938477,21.523574829101562,20.64444351196289
2060,2060.0,25.065969467163086,21.525136947631836,20.64531898498535
2061,2061.0,25.068866729736328,21.526702880859375,20.646194458007812
2062,2062.0,25.07176399230957,21.52826690673828,20.64706802368164
2063,2063.0,25.07465934753418,21.529830932617188,20.647945404052734
2064,2064.0,25.07755470275879,21.531396865844727,20.648822784423828
2065,2065.0,25.080446243286133,21.532960891723633,20.649696350097656
2066,2066.0,25.08333969116211,21.53452491760254,20.650575637817383
2067,2067.0,25.086233139038086,21.53609275817871,20.651453018188477
2068,2068.0,25.08912467956543,21.537656784057617,20.65233039855957
2069,2069.0,25.092016220092773,21.539222717285156,20.653209686279297
2070,2070.0,25.094905853271484,21.54079246520996,20.654088973999023
2071,2071.0,25.097795486450195,21.542360305786133,20.65496826171875
2072,2072.0,25.100683212280273,21.54392433166504,20.655845642089844
2073,2073.0,25.10357093811035,21.545490264892578,20.65673065185547
2074,2074.0,25.10645866394043,21.547060012817383,20.657609939575195
2075,2075.0,25.109344482421875,21.548627853393555,20.658489227294922
2076,2076.0,25.11223030090332,21.550193786621094,20.65936851501465
2077,2077.0,25.1151180267334,21.551761627197266,20.66025161743164
2078,2078.0,25.11800193786621,21.553327560424805,20.661134719848633
2079,2079.0,25.12088394165039,21.554899215698242,20.662017822265625
2080,2080.0,25.12376594543457,21.556468963623047,20.662899017333984
2081,2081.0,25.126649856567383,21.55803871154785,20.66378402709961
2082,2082.0,25.12952995300293,21.55961036682129,20.664669036865234
2083,2083.0,25.132410049438477,21.561176300048828,20.66554832458496
2084,2084.0,25.135290145874023,21.562747955322266,20.666439056396484
2085,2085.0,25.13817024230957,21.564319610595703,20.667322158813477
2086,2086.0,25.141050338745117,21.565887451171875,20.668209075927734
2087,2087.0,25.1439266204834,21.567461013793945,20.669097900390625
2088,2088.0,25.146804809570312,21.569028854370117,20.669984817504883
2089,2089.0,25.14967918395996,21.570600509643555,20.670867919921875
2090,2090.0,25.152555465698242,21.572172164916992,20.671756744384766
2091,2091.0,25.15542984008789,21.57374382019043,20.672645568847656
2092,2092.0,25.15830421447754,21.575315475463867,20.673532485961914
2093,2093.0,25.161174774169922,21.57689094543457,20.674421310424805
2094,2094.0,25.16404914855957,21.57846450805664,20.675310134887695
2095,2095.0,25.166919708251953,21.580036163330078,20.676198959350586
2096,2096.0,25.1697940826416,21.581607818603516,20.677087783813477
2097,2097.0,25.172664642333984,21.583179473876953,20.677980422973633
2098,2098.0,25.175533294677734,21.58475685119629,20.67887306213379
2099,2099.0,25.178401947021484,21.58633041381836,20.679759979248047
2100,2100.0,25.181270599365234,21.58790397644043,20.680652618408203
2101,2101.0,25.18413543701172,21.589479446411133,20.68154525756836
2102,2102.0,25.187002182006836,21.59105110168457,20.682437896728516
2103,2103.0,25.18986701965332,21.59263038635254,20.683330535888672
2104,2104.0,25.192731857299805,21.59420394897461,20.68422508239746
2105,2105.0,25.195594787597656,21.595779418945312,20.685121536254883
2106,2106.0,25.198461532592773,21.597352981567383,20.686012268066406
2107,2107.0,25.201322555541992,21.598928451538086,20.686904907226562
2108,2108.0,25.204185485839844,21.600505828857422,20.687801361083984
2109,2109.0,25.207048416137695,21.602083206176758,20.688695907592773
2110,2110.0,25.20991325378418,21.60365867614746,20.689594268798828
2111,2111.0,25.212766647338867,21.605236053466797,20.690486907958984
2112,2112.0,25.21562957763672,21.606813430786133,20.69138526916504
2113,2113.0,25.218486785888672,21.6083927154541,20.69228172302246
2114,2114.0,25.221343994140625,21.609966278076172,20.693178176879883
2115,2115.0,25.224199295043945,21.611547470092773,20.694076538085938
2116,2116.0,25.2270565032959,21.61312484741211,20.694976806640625
2117,2117.0,25.22991180419922,21.614704132080078,20.695873260498047
2118,2118.0,25.23276710510254,21.61627769470215,20.696773529052734
2119,2119.0,25.23562240600586,21.617860794067383,20.697673797607422
2120,2120.0,25.238473892211914,21.61943817138672,20.69857406616211
2121,2121.0,25.241329193115234,21.62101936340332,20.699472427368164
2122,2122.0,25.244178771972656,21.62259864807129,20.70037269592285
2123,2123.0,25.247032165527344,21.624176025390625,20.701274871826172
2124,2124.0,25.249881744384766,21.625757217407227,20.702177047729492
2125,2125.0,25.252729415893555,21.627338409423828,20.70307731628418
2126,2126.0,25.255577087402344,21.62891960144043,20.703977584838867
2127,2127.0,25.258426666259766,21.630496978759766,20.70488166809082
2128,2128.0,25.261274337768555,21.632076263427734,20.705785751342773
2129,2129.0,25.264122009277344,21.6336612701416,20.70668601989746
2130,2130.0,25.266971588134766,21.63524055480957,20.70759391784668
2131,2131.0,25.26981544494629,21.636823654174805,20.708499908447266
2132,2132.0,25.272655487060547,21.638402938842773,20.709402084350586
2133,2133.0,25.275501251220703,21.63998794555664,20.71030616760254
2134,2134.0,25.278343200683594,21.641565322875977,20.711212158203125
2135,2135.0,25.281185150146484,21.643150329589844,20.71211814880371
2136,2136.0,25.284029006958008,21.64473533630371,20.71302604675293
2137,2137.0,25.286869049072266,21.646316528320312,20.713932037353516
2138,2138.0,25.289709091186523,21.647899627685547,20.714839935302734
2139,2139.0,25.29254913330078,21.64948081970215,20.71574592590332
2140,2140.0,25.29538917541504,21.651065826416016,20.71665382385254
2141,2141.0,25.2982234954834,21.65264892578125,20.71756362915039
2142,2142.0,25.301061630249023,21.65423583984375,20.718469619750977
2143,2143.0,25.30389976501465,21.655818939208984,20.719383239746094
2144,2144.0,25.306734085083008,21.65740394592285,20.720293045043945
2145,2145.0,25.309568405151367,21.658987045288086,20.72120475769043
2146,2146.0,25.31239891052246,21.66057014465332,20.722110748291016
2147,2147.0,25.315237045288086,21.662158966064453,20.723024368286133
2148,2148.0,25.31806755065918,21.663742065429688,20.723936080932617
2149,2149.0,25.32090187072754,21.665328979492188,20.72484588623047
2150,2150.0,25.32373046875,21.666913986206055,20.725759506225586
2151,2151.0,25.32656478881836,21.66849708557129,20.72667121887207
2152,2152.0,25.32939338684082,21.670087814331055,20.727584838867188
2153,2153.0,25.33222198486328,21.671674728393555,20.728496551513672
2154,2154.0,25.335050582885742,21.673259735107422,20.729412078857422
2155,2155.0,25.337879180908203,21.67484474182129,20.73032569885254
2156,2156.0,25.3407039642334,21.67643165588379,20.731239318847656
2157,2157.0,25.34353256225586,21.678022384643555,20.732154846191406
2158,2158.0,25.34635353088379,21.679607391357422,20.73306655883789
2159,2159.0,25.349180221557617,21.681194305419922,20.733983993530273
2160,2160.0,25.352005004882812,21.68278694152832,20.734901428222656
2161,2161.0,25.354829788208008,21.68437385559082,20.73581886291504
2162,2162.0,25.35765266418457,21.68596076965332,20.73673439025879
2163,2163.0,25.360469818115234,21.68754768371582,20.73764991760254
2164,2164.0,25.36329460144043,21.68914031982422,20.738567352294922
2165,2165.0,25.366113662719727,21.69072723388672,20.73948860168457
2166,2166.0,25.368932723999023,21.692317962646484,20.74040412902832
2167,2167.0,25.37175178527832,21.693904876708984,20.741323471069336
2168,2168.0,25.374568939208984,21.695493698120117,20.74224281311035
2169,2169.0,25.37738609313965,21.697084426879883,20.743160247802734
2170,2170.0,25.380205154418945,21.698673248291016,20.744081497192383
2171,2171.0,25.383020401000977,21.70026206970215,20.74500274658203
2172,2172.0,25.385835647583008,21.70185661315918,20.745920181274414
2173,2173.0,25.388648986816406,21.70344352722168,20.746841430664062
2174,2174.0,25.391464233398438,21.705036163330078,20.747764587402344
2175,2175.0,25.39427375793457,21.706628799438477,20.748687744140625
2176,2176.0,25.397085189819336,21.708215713500977,20.749608993530273
2177,2177.0,25.399900436401367,21.709808349609375,20.750534057617188
2178,2178.0,25.4027099609375,21.711402893066406,20.751453399658203
2179,2179.0,25.405519485473633,21.712993621826172,20.752378463745117
2180,2180.0,25.408329010009766,21.71458625793457,20.7533016204834
2181,2181.0,25.4111385345459,21.7161808013916,20.75422477722168
2182,2182.0,25.413944244384766,21.717771530151367,20.755149841308594
2183,2183.0,25.4167537689209,21.719362258911133,20.75607681274414
2184,2184.0,25.419559478759766,21.72095489501953,20.757001876831055
2185,2185.0,25.422365188598633,21.72254753112793,20.75792121887207
2186,2186.0,25.425167083740234,21.72414207458496,20.758853912353516
2187,2187.0,25.427974700927734,21.725738525390625,20.75977897644043
2188,2188.0,25.430776596069336,21.72732925415039,20.760704040527344
2189,2189.0,25.43358039855957,21.728923797607422,20.761629104614258
2190,2190.0,25.43638038635254,21.730514526367188,20.76255989074707
2191,2191.0,25.43918228149414,21.732107162475586,20.763486862182617
2192,2192.0,25.441984176635742,21.73370361328125,20.764415740966797
2193,2193.0,25.444782257080078,21.735300064086914,20.765342712402344
2194,2194.0,25.447582244873047,21.736892700195312,20.76627540588379
2195,2195.0,25.450380325317383,21.738489151000977,20.767202377319336
2196,2196.0,25.453176498413086,21.74008560180664,20.768131256103516
2197,2197.0,25.455974578857422,21.741680145263672,20.769062042236328
2198,2198.0,25.458768844604492,21.743276596069336,20.769990921020508
2199,2199.0,25.461565017700195,21.744873046875,20.770923614501953
2200,2200.0,25.4643611907959,21.746463775634766,20.7718563079834
2201,2201.0,25.467153549194336,21.748064041137695,20.77278709411621
2202,2202.0,25.469945907592773,21.74966049194336,20.77372169494629
2203,2203.0,25.47273826599121,21.751256942749023,20.774654388427734
2204,2204.0,25.475528717041016,21.75285530090332,20.775585174560547
2205,2205.0,25.47831916809082,21.75444984436035,20.776519775390625
2206,2206.0,25.481109619140625,21.756044387817383,20.777450561523438
2207,2207.0,25.483903884887695,21.75764274597168,20.778385162353516
2208,2208.0,25.486690521240234,21.759239196777344,20.77931785583496
2209,2209.0,25.48948097229004,21.76083755493164,20.780256271362305
2210,2210.0,25.492267608642578,21.762434005737305,20.781187057495117
2211,2211.0,25.495054244995117,21.7640323638916,20.78212547302246
2212,2212.0,25.497838973999023,21.7656307220459,20.78306007385254
2213,2213.0,25.50062370300293,21.767230987548828,20.784000396728516
2214,2214.0,25.50340461730957,21.768829345703125,20.78493309020996
2215,2215.0,25.506193161010742,21.77042579650879,20.785871505737305
2216,2216.0,25.508975982666016,21.77202796936035,20.786806106567383
2217,2217.0,25.51175880432129,21.773624420166016,20.78774642944336
2218,2218.0,25.51453971862793,21.775222778320312,20.78868293762207
2219,2219.0,25.51732063293457,21.776823043823242,20.789623260498047
2220,2220.0,25.520099639892578,21.778423309326172,20.790559768676758
2221,2221.0,25.52288055419922,21.78002166748047,20.791501998901367
2222,2222.0,25.52565574645996,21.78162384033203,20.79244041442871
2223,2223.0,25.52843475341797,21.78322410583496,20.793378829956055
2224,2224.0,25.531211853027344,21.784822463989258,20.79431915283203
2225,2225.0,25.53398895263672,21.78642463684082,20.795259475708008
2226,2226.0,25.536767959594727,21.788021087646484,20.796199798583984
2227,2227.0,25.53953742980957,21.78962516784668,20.79714012145996
2228,2228.0,25.542314529418945,21.79122543334961,20.798084259033203
2229,2229.0,25.545087814331055,21.79282569885254,20.799026489257812
2230,2230.0,25.54785919189453,21.79442596435547,20.799968719482422
2231,2231.0,25.550634384155273,21.7960262298584,20.800914764404297
2232,2232.0,25.553401947021484,21.797630310058594,20.801855087280273
2233,2233.0,25.55617332458496,21.799232482910156,20.802797317504883
2234,2234.0,25.558942794799805,21.80083465576172,20.80374526977539
2235,2235.0,25.56171417236328,21.802440643310547,20.804685592651367
2236,2236.0,25.56447982788086,21.804040908813477,20.80562973022461
2237,2237.0,25.56724739074707,21.80564308166504,20.806575775146484
2238,2238.0,25.570018768310547,21.8072452545166,20.807518005371094
2239,2239.0,25.572782516479492,21.808847427368164,20.808467864990234
2240,2240.0,25.575546264648438,21.81045150756836,20.809412002563477
2241,2241.0,25.57831382751465,21.812053680419922,20.81035804748535
2242,2242.0,25.58107566833496,21.813657760620117,20.81130599975586
2243,2243.0,25.583837509155273,21.815258026123047,20.812252044677734
2244,2244.0,25.586605072021484,21.816864013671875,20.81319808959961
2245,2245.0,25.58936309814453,21.81846809387207,20.81414794921875
2246,2246.0,25.592124938964844,21.820068359375,20.81509780883789
2247,2247.0,25.594884872436523,21.821674346923828,20.816043853759766
2248,2248.0,25.597644805908203,21.823278427124023,20.816997528076172
2249,2249.0,25.600406646728516,21.824886322021484,20.817943572998047
2250,2250.0,25.60316276550293,21.82649040222168,20.818889617919922
2251,2251.0,25.605918884277344,21.828092575073242,20.819843292236328
2252,2252.0,25.60867691040039,21.82969856262207,20.8207950592041
2253,2253.0,25.611434936523438,21.831302642822266,20.82174301147461
2254,2254.0,25.61418914794922,21.83290672302246,20.822690963745117
2255,2255.0,25.616939544677734,21.83451271057129,20.823646545410156
2256,2256.0,25.61969757080078,21.836118698120117,20.82459831237793
2257,2257.0,25.622447967529297,21.837724685668945,20.825551986694336
2258,2258.0,25.625200271606445,21.839330673217773,20.826499938964844
2259,2259.0,25.627954483032227,21.8409366607666,20.82745361328125
2260,2260.0,25.630706787109375,21.84254264831543,20.828407287597656
2261,2261.0,25.63345718383789,21.844146728515625,20.82935905456543
2262,2262.0,25.636205673217773,21.845754623413086,20.8303165435791
2263,2263.0,25.63895606994629,21.847360610961914,20.831268310546875
2264,2264.0,25.64170265197754,21.848968505859375,20.832225799560547
2265,2265.0,25.644451141357422,21.85057258605957,20.83317756652832
2266,2266.0,25.647199630737305,21.852182388305664,20.834136962890625
2267,2267.0,25.64994239807129,21.853788375854492,20.835086822509766
2268,2268.0,25.65268898010254,21.85540008544922,20.836044311523438
2269,2269.0,25.65542984008789,21.857006072998047,20.837003707885742
2270,2270.0,25.65817642211914,21.858613967895508,20.83795738220215
2271,2271.0,25.660921096801758,21.86022186279297,20.83891487121582
2272,2272.0,25.663660049438477,21.86182975769043,20.839872360229492
2273,2273.0,25.66640281677246,21.863435745239258,20.840829849243164
2274,2274.0,25.669145584106445,21.86504554748535,20.841787338256836
2275,2275.0,25.67188835144043,21.866655349731445,20.842748641967773
2276,2276.0,25.674623489379883,21.86826515197754,20.843704223632812
2277,2277.0,25.677364349365234,21.869869232177734,20.84466552734375
2278,2278.0,25.680099487304688,21.87148094177246,20.845623016357422
2279,2279.0,25.682836532592773,21.873088836669922,20.846580505371094
2280,2280.0,25.68557357788086,21.874698638916016,20.847543716430664
2281,2281.0,25.688310623168945,21.87630844116211,20.84850311279297
2282,2282.0,25.6910457611084,21.877920150756836,20.84946632385254
2283,2283.0,25.693782806396484,21.87952995300293,20.850425720214844
2284,2284.0,25.696516036987305,21.881134033203125,20.85138702392578
2285,2285.0,25.699249267578125,21.882747650146484,20.852352142333984
2286,2286.0,25.701980590820312,21.884357452392578,20.85331153869629
2287,2287.0,25.704708099365234,21.885967254638672,20.85427474975586
2288,2288.0,25.707441329956055,21.887577056884766,20.85523796081543
2289,2289.0,25.71017074584961,21.889188766479492,20.856201171875
2290,2290.0,25.712902069091797,21.890798568725586,20.85716438293457
2291,2291.0,25.715633392333984,21.89240837097168,20.858129501342773
2292,2292.0,25.718358993530273,21.89402198791504,20.85909080505371
2293,2293.0,25.721086502075195,21.8956298828125,20.86005401611328
2294,2294.0,25.723812103271484,21.89724349975586,20.861019134521484
2295,2295.0,25.72653579711914,21.89885139465332,20.861984252929688
2296,2296.0,25.72926139831543,21.90046501159668,20.86294937133789
2297,2297.0,25.731983184814453,21.90207862854004,20.863916397094727
2298,2298.0,25.73471450805664,21.903688430786133,20.86488151550293
2299,2299.0,25.7374324798584,21.90530014038086,20.8658504486084
2300,2300.0,25.740158081054688,21.90690803527832,20.866817474365234
2301,2301.0,25.742874145507812,21.90852165222168,20.867786407470703
2302,2302.0,25.74559783935547,21.91013526916504,20.868751525878906
2303,2303.0,25.74831771850586,21.911746978759766,20.869720458984375
2304,2304.0,25.75103759765625,21.913360595703125,20.870689392089844
2305,2305.0,25.75375747680664,21.914974212646484,20.87165641784668
2306,2306.0,25.756473541259766,21.91658592224121,20.872623443603516
2307,2307.0,25.759191513061523,21.91819953918457,20.873592376708984
2308,2308.0,25.76190948486328,21.91981315612793,20.87455940246582
2309,2309.0,25.764625549316406,21.92142677307129,20.87553596496582
2310,2310.0,25.767337799072266,21.923038482666016,20.87650489807129
2311,2311.0,25.770055770874023,21.924652099609375,20.877471923828125
2312,2312.0,25.772768020629883,21.926267623901367,20.87844467163086
2313,2313.0,25.775480270385742,21.92787742614746,20.879413604736328
2314,2314.0,25.7781925201416,21.92949676513672,20.880388259887695
2315,2315.0,25.780902862548828,21.931108474731445,20.88136100769043
2316,2316.0,25.783611297607422,21.932720184326172,20.8823299407959
2317,2317.0,25.786327362060547,21.934337615966797,20.883304595947266
2318,2318.0,25.789033889770508,21.935949325561523,20.884275436401367
2319,2319.0,25.791744232177734,21.937564849853516,20.885250091552734
2320,2320.0,25.794448852539062,21.939180374145508,20.88622283935547
2321,2321.0,25.79715919494629,21.940793991088867,20.88719940185547
2322,2322.0,25.799861907958984,21.942407608032227,20.888174057006836
2323,2323.0,25.802566528320312,21.94402503967285,20.88914680480957
2324,2324.0,25.805273056030273,21.94563865661621,20.890119552612305
2325,2325.0,25.807979583740234,21.947254180908203,20.891094207763672
2326,2326.0,25.81068229675293,21.948867797851562,20.892070770263672
2327,2327.0,25.813385009765625,21.950483322143555,20.89304542541504
2328,2328.0,25.81608772277832,21.95210075378418,20.89402198791504
2329,2329.0,25.818790435791016,21.953716278076172,20.895000457763672
2330,2330.0,25.821489334106445,21.955331802368164,20.89597511291504
2331,2331.0,25.824188232421875,21.956947326660156,20.89695167541504
2332,2332.0,25.82689094543457,21.958560943603516,20.897932052612305
2333,2333.0,25.829587936401367,21.96017837524414,20.898910522460938
2334,2334.0,25.832286834716797,21.961795806884766,20.899887084960938
2335,2335.0,25.83498191833496,21.96341323852539,20.90086555480957
2336,2336.0,25.837677001953125,21.965028762817383,20.90184211730957
2337,2337.0,25.840375900268555,21.966646194458008,20.902822494506836
2338,2338.0,25.843069076538086,21.96826171875,20.903804779052734
2339,2339.0,25.845760345458984,21.969879150390625,20.904781341552734
2340,2340.0,25.84845733642578,21.97149658203125,20.90576171875
2341,2341.0,25.851150512695312,21.973114013671875,20.906742095947266
2342,2342.0,25.85384178161621,21.974727630615234,20.907718658447266
2343,2343.0,25.856534957885742,21.976346969604492,20.908702850341797
2344,2344.0,25.859224319458008,21.977964401245117,20.909685134887695
2345,2345.0,25.86191749572754,21.979583740234375,20.91066551208496
2346,2346.0,25.864604949951172,21.981201171875,20.91164779663086
2347,2347.0,25.86729621887207,21.982816696166992,20.912628173828125
2348,2348.0,25.86998176574707,21.984434127807617,20.91361427307129
2349,2349.0,25.87266731262207,21.986053466796875,20.914596557617188
2350,2350.0,25.875354766845703,21.9876708984375,20.915576934814453
2351,2351.0,25.878042221069336,21.989290237426758,20.916563034057617
2352,2352.0,25.880727767944336,21.990907669067383,20.917545318603516
2353,2353.0,25.883411407470703,21.99252700805664,20.91853141784668
2354,2354.0,25.88609504699707,21.9941463470459,20.91951560974121
2355,2355.0,25.888778686523438,21.995765686035156,20.92049789428711
2356,2356.0,25.891460418701172,21.99738311767578,20.92148780822754
2357,2357.0,25.89413833618164,21.99900245666504,20.922468185424805
2358,2358.0,25.896821975708008,22.00062370300293,20.923452377319336
2359,2359.0,25.89950180053711,22.002239227294922,20.924442291259766
2360,2360.0,25.902179718017578,22.00385856628418,20.925426483154297
2361,2361.0,25.90485954284668,22.00547981262207,20.92641258239746
2362,2362.0,25.907535552978516,22.007099151611328,20.927398681640625
2363,2363.0,25.910213470458984,22.008718490600586,20.928388595581055
2364,2364.0,25.912893295288086,22.01033592224121,20.92937660217285
2365,2365.0,25.915569305419922,22.011959075927734,20.930362701416016
2366,2366.0,25.918243408203125,22.01357650756836,20.93134880065918
2367,2367.0,25.920917510986328,22.015199661254883,20.93233871459961
2368,2368.0,25.92359161376953,22.016817092895508,20.93332862854004
2369,2369.0,25.926265716552734,22.0184383392334,20.934314727783203
2370,2370.0,25.928936004638672,22.02005958557129,20.935304641723633
2371,2371.0,25.931610107421875,22.021678924560547,20.936294555664062
2372,2372.0,25.934280395507812,22.023300170898438,20.937286376953125
2373,2373.0,25.936948776245117,22.024919509887695,20.938274383544922
2374,2374.0,25.939620971679688,22.026538848876953,20.939268112182617
2375,2375.0,25.942289352416992,22.028162002563477,20.940258026123047
2376,2376.0,25.944955825805664,22.029781341552734,20.941251754760742
2377,2377.0,25.947620391845703,22.031402587890625,20.94223976135254
2378,2378.0,25.95029067993164,22.03302001953125,20.943233489990234
2379,2379.0,25.952959060668945,22.03464698791504,20.944225311279297
2380,2380.0,25.955623626708984,22.03626823425293,20.945220947265625
2381,2381.0,25.958282470703125,22.037883758544922,20.946210861206055
2382,2382.0,25.960952758789062,22.03951072692871,20.947202682495117
2383,2383.0,25.96361541748047,22.0411319732666,20.94819450378418
2384,2384.0,25.966276168823242,22.04275131225586,20.949190139770508
2385,2385.0,25.968936920166016,22.044376373291016,20.950183868408203
2386,2386.0,25.97159767150879,22.04599952697754,20.9511775970459
2387,2387.0,25.974258422851562,22.047618865966797,20.952171325683594
2388,2388.0,25.976919174194336,22.049240112304688,20.953166961669922
2389,2389.0,25.979578018188477,22.050861358642578,20.954160690307617
2390,2390.0,25.982234954833984,22.052486419677734,20.955158233642578
2391,2391.0,25.984893798828125,22.054107666015625,20.95615577697754
2392,2392.0,25.987552642822266,22.055727005004883,20.957149505615234
2393,2393.0,25.990203857421875,22.05735206604004,20.958147048950195
2394,2394.0,25.992862701416016,22.058975219726562,20.95914077758789
2395,2395.0,25.99551773071289,22.060596466064453,20.960140228271484
2396,2396.0,25.998172760009766,22.06221580505371,20.961135864257812
2397,2397.0,26.000823974609375,22.063844680786133,20.962135314941406
2398,2398.0,26.003480911254883,22.06546401977539,20.963132858276367
2399,2399.0,26.006128311157227,22.06709098815918,20.964130401611328
2400,2400.0,26.0087833404541,22.06871223449707,20.96512794494629
2401,2401.0,26.011432647705078,22.070335388183594,20.966129302978516
2402,2402.0,26.014080047607422,22.071956634521484,20.967124938964844
2403,2403.0,26.0167293548584,22.07358169555664,20.96812629699707
2404,2404.0,26.019378662109375,22.07520866394043,20.969125747680664
2405,2405.0,26.02202606201172,22.07682991027832,20.970125198364258
2406,2406.0,26.02467155456543,22.07845115661621,20.97112464904785
2407,2407.0,26.027320861816406,22.080078125,20.97212791442871
2408,2408.0,26.029966354370117,22.081703186035156,20.973129272460938
2409,2409.0,26.032609939575195,22.083322525024414,20.97412872314453
2410,2410.0,26.035255432128906,22.08494758605957,20.975130081176758
2411,2411.0,26.03789710998535,22.086572647094727,20.976131439208984
2412,2412.0,26.04054069519043,22.088197708129883,20.97713279724121
2413,2413.0,26.04318618774414,22.089820861816406,20.97813606262207
2414,2414.0,26.04582405090332,22.09144401550293,20.97913932800293
2415,2415.0,26.0484676361084,22.09307098388672,20.980138778686523
2416,2416.0,26.051105499267578,22.094696044921875,20.98114585876465
2417,2417.0,26.053743362426758,22.0963191986084,20.982147216796875
2418,2418.0,26.05638313293457,22.097944259643555,20.983150482177734
2419,2419.0,26.059019088745117,22.099567413330078,20.984155654907227
2420,2420.0,26.06165885925293,22.101194381713867,20.98516082763672
2421,2421.0,26.06429672241211,22.102819442749023,20.986162185668945
2422,2422.0,26.06693458557129,22.10444450378418,20.98716926574707
2423,2423.0,26.06956672668457,22.106069564819336,20.988176345825195
2424,2424.0,26.072202682495117,22.10769271850586,20.989181518554688
2425,2425.0,26.074832916259766,22.109317779541016,20.990188598632812
2426,2426.0,26.07746696472168,22.11094093322754,20.991191864013672
2427,2427.0,26.08009910583496,22.112567901611328,20.992197036743164
2428,2428.0,26.082733154296875,22.11419677734375,20.993206024169922
2429,2429.0,26.085363388061523,22.11582374572754,20.994211196899414
2430,2430.0,26.087993621826172,22.11744499206543,20.995220184326172
2431,2431.0,26.090621948242188,22.11907386779785,20.99622344970703
2432,2432.0,26.0932559967041,22.120697021484375,20.997234344482422
2433,2433.0,26.09588050842285,22.122323989868164,20.99824333190918
2434,2434.0,26.098506927490234,22.123950958251953,20.999252319335938
2435,2435.0,26.10113525390625,22.125577926635742,21.000261306762695
2436,2436.0,26.103759765625,22.1272029876709,21.00126838684082
2437,2437.0,26.106388092041016,22.128828048706055,21.002275466918945
2438,2438.0,26.109012603759766,22.13045310974121,21.003286361694336
2439,2439.0,26.111637115478516,22.132078170776367,21.00429344177246
2440,2440.0,26.114255905151367,22.13370704650879,21.00530433654785
2441,2441.0,26.116884231567383,22.135334014892578,21.006319046020508
2442,2442.0,26.119503021240234,22.136960983276367,21.007328033447266
2443,2443.0,26.12212562561035,22.138586044311523,21.008338928222656
2444,2444.0,26.124744415283203,22.140214920043945,21.00934600830078
2445,2445.0,26.12736701965332,22.141841888427734,21.010360717773438
2446,2446.0,26.12998390197754,22.14346694946289,21.011371612548828
2447,2447.0,26.132600784301758,22.14509391784668,21.012386322021484
2448,2448.0,26.135217666625977,22.1467227935791,21.013399124145508
2449,2449.0,26.13783836364746,22.148345947265625,21.0144100189209
