    time           f_x           f_y           f_z          f_xv         f_yv          f_zv         f_xp           f_yp          f_zp     
 0.0040000000 13.1419249137  42.6342154296 0.0000000000 0.6199077630 -0.0691485787 0.0000000000 12.5220171507  42.7033640084 0.0000000000 
 0.0106000000 -7.1728353693 -25.6696315362 0.0000000000 0.3383264455 -0.0623856660 0.0000000000 -7.5111618148 -25.6072458702 0.0000000000 
 0.1115684836  0.1838128547   0.3355826269 0.0000000000 0.1165187352 -0.0148885232 0.0000000000  0.0672941195   0.3504711501 0.0000000000 
 0.1162079419  0.1802222210   0.3344544606 0.0000000000 0.1142473677 -0.0144324388 0.0000000000  0.0659748533   0.3488868994 0.0000000000 
 0.1208513724  0.1787264433   0.3325899087 0.0000000000 0.1121315157 -0.0140135136 0.0000000000  0.0665949276   0.3466034223 0.0000000000 
 0.1254988183  0.1762856242   0.3378021715 0.0000000000 0.1101054103 -0.0136041820 0.0000000000  0.0661802138   0.3514063536 0.0000000000 
 0.1301495624  0.1751688034   0.3366250023 0.0000000000 0.1082037440 -0.0132237674 0.0000000000  0.0669650594   0.3498487697 0.0000000000 
 0.1348036690  0.1728146928   0.3370852736 0.0000000000 0.1062909215 -0.0128773319 0.0000000000  0.0665237713   0.3499626055 0.0000000000 
 0.1394624653  0.1698540483   0.3388337358 0.0000000000 0.1045188124 -0.0125260001 0.0000000000  0.0653352358   0.3513597359 0.0000000000 
 0.1441230238  0.1694332483   0.3412862213 0.0000000000 0.1028628426 -0.0121917142 0.0000000000  0.0665704057   0.3534779355 0.0000000000 
 0.1487857390  0.1678396524   0.3448281000 0.0000000000 0.1012892102 -0.0118699075 0.0000000000  0.0665504422   0.3566980075 0.0000000000 
 0.1534495768  0.1653825819   0.3372464835 0.0000000000 0.0997844234 -0.0115670148 0.0000000000  0.0655981585   0.3488134983 0.0000000000 
 0.1581158045  0.1659113649   0.3471320030 0.0000000000 0.0983758579 -0.0113029283 0.0000000000  0.0675355070   0.3584349312 0.0000000000 
 0.1627846689  0.1616763837   0.3384725351 0.0000000000 0.0969938382 -0.0110263108 0.0000000000  0.0646825456   0.3494988459 0.0000000000 
 0.1674551556  0.1606294800   0.3443051293 0.0000000000 0.0956328593 -0.0107459773 0.0000000000  0.0649966207   0.3550511066 0.0000000000 
 0.1721273016  0.1599274474   0.3451590541 0.0000000000 0.0943461945 -0.0104801514 0.0000000000  0.0655812529   0.3556392055 0.0000000000 
 0.1768007013  0.1611785891   0.3499372896 0.0000000000 0.0931606328 -0.0102308075 0.0000000000  0.0680179563   0.3601680971 0.0000000000 
 0.1814751529  0.1580399861   0.3492960578 0.0000000000 0.0920114919 -0.0100041803 0.0000000000  0.0660284942   0.3593002381 0.0000000000 
 0.1848678833  0.1575340544   0.3485647512 0.0000000000 0.0911909167 -0.0098372102 0.0000000000  0.0663431377   0.3584019614 0.0000000000 
 0.1882605508  0.1566416193   0.3485311539 0.0000000000 0.0903937188 -0.0096731394 0.0000000000  0.0662479006   0.3582042933 0.0000000000 
 0.1916523489  0.1560546420   0.3497147620 0.0000000000 0.0896098682 -0.0095094372 0.0000000000  0.0664447738   0.3592241993 0.0000000000 
 0.1950444229  0.1545002735   0.3519184143 0.0000000000 0.0888246463 -0.0093419524 0.0000000000  0.0656756271   0.3612603667 0.0000000000 
 0.1984360687  0.1544781625   0.3492396944 0.0000000000 0.0880869743 -0.0091816351 0.0000000000  0.0663911882   0.3584213295 0.0000000000 
 0.2009716237  0.1525239783   0.3465913506 0.0000000000 0.0875415078 -0.0090697787 0.0000000000  0.0649824705   0.3556611294 0.0000000000 
 0.2035071594  0.1525281831   0.3488712924 0.0000000000 0.0870050684 -0.0089579994 0.0000000000  0.0655231147   0.3578292918 0.0000000000 
 0.2060430057  0.1544018986   0.3585163087 0.0000000000 0.0864727074 -0.0088382075 0.0000000000  0.0679291912   0.3673545162 0.0000000000 
 0.2085786955  0.1560304637   0.3688552193 0.0000000000 0.0859607112 -0.0087218151 0.0000000000  0.0700697525   0.3775770344 0.0000000000 
 0.2111140809  0.1515390250   0.3472630285 0.0000000000 0.0854744911 -0.0086212934 0.0000000000  0.0660645339   0.3558843220 0.0000000000 
 0.2135391043  0.1466604460   0.3374033746 0.0000000000 0.0849747798 -0.0085278815 0.0000000000  0.0616856662   0.3459312561 0.0000000000 
 0.2159643622  0.1550121732   0.3723133203 0.0000000000 0.0845002077 -0.0084127088 0.0000000000  0.0705119656   0.3807260291 0.0000000000 
 0.2183894409  0.1503920508   0.3596626967 0.0000000000 0.0840057134 -0.0082981070 0.0000000000  0.0663863375   0.3679608038 0.0000000000 
 0.2208142756  0.1478149092   0.3477162153 0.0000000000 0.0835592094 -0.0082156311 0.0000000000  0.0642556998   0.3559318464 0.0000000000 
 0.2232393244  0.1496393383   0.3505451052 0.0000000000 0.0831252721 -0.0081277727 0.0000000000  0.0665140663   0.3586728779 0.0000000000 
 0.2255773701  0.1492093834   0.3576719388 0.0000000000 0.0826901279 -0.0080332581 0.0000000000  0.0665192555   0.3657051969 0.0000000000 
 0.2279152932  0.1487318452   0.3575577033 0.0000000000 0.0822663763 -0.0079431996 0.0000000000  0.0664654689   0.3655009029 0.0000000000 
 0.2302531573  0.1484346500   0.3585543725 0.0000000000 0.0818588210 -0.0078536072 0.0000000000  0.0665758290   0.3664079797 0.0000000000 
 0.2325906799  0.1521950014   0.3545045123 0.0000000000 0.0815232260 -0.0077794791 0.0000000000  0.0706717754   0.3622839914 0.0000000000 
 0.2349289379  0.1461282145   0.3614691024 0.0000000000 0.0810879576 -0.0076759775 0.0000000000  0.0650402568   0.3691450799 0.0000000000 
 0.2372666355  0.1456846209   0.3615707592 0.0000000000 0.0806583224 -0.0075837546 0.0000000000  0.0650262986   0.3691545139 0.0000000000 
 0.2396041284  0.1472558914   0.3711020925 0.0000000000 0.0802316911 -0.0075062619 0.0000000000  0.0670242003   0.3786083545 0.0000000000 
 0.2419416318  0.1406868788   0.3226881916 0.0000000000 0.0799242364 -0.0074548850 0.0000000000  0.0607626424   0.3301430766 0.0000000000 
 0.2442804058  0.1492866629   0.3867669359 0.0000000000 0.0794542908 -0.0073243951 0.0000000000  0.0698323721   0.3940913310 0.0000000000 
 0.2466183291  0.1487873600   0.3868957249 0.0000000000 0.0789691241 -0.0072107169 0.0000000000  0.0698182359   0.3941064418 0.0000000000 
 0.2489557643  0.1485724930   0.3864327781 0.0000000000 0.0785438496 -0.0070747625 0.0000000000  0.0700286434   0.3935075406 0.0000000000 
 0.2512922123  0.1387887753   0.2778008561 0.0000000000 0.0785307674 -0.0071861420 0.0000000000  0.0602580080   0.2849869981 0.0000000000 
 0.2536303265  0.1468955848   0.3862450453 0.0000000000 0.0780962126 -0.0070482950 0.0000000000  0.0687993722   0.3932933403 0.0000000000 
 0.2559682110  0.1467678304   0.3861812496 0.0000000000 0.0776519109 -0.0069439581 0.0000000000  0.0691159194   0.3931252076 0.0000000000 
 0.2583052792  0.1466232588   0.3857760067 0.0000000000 0.0771961981 -0.0068424044 0.0000000000  0.0694270607   0.3926184111 0.0000000000 
 0.2606410345  0.1451988632   0.3056188318 0.0000000000 0.0771064064 -0.0068489144 0.0000000000  0.0680924568   0.3124677461 0.0000000000 
 0.2629788688  0.1705426212   0.4651395078 0.0000000000 0.0768490077 -0.0067216894 0.0000000000  0.0936936135   0.4718611973 0.0000000000 
 0.2653173787  0.0990461178   0.2375458509 0.0000000000 0.0762196439 -0.0066521897 0.0000000000  0.0228264739   0.2441980406 0.0000000000 
 0.2676557826  0.1448237507   0.3780986447 0.0000000000 0.0758550335 -0.0065478334 0.0000000000  0.0689687172   0.3846464780 0.0000000000 
 0.2699923788  0.1937453312   0.5039516342 0.0000000000 0.0758750864 -0.0064989776 0.0000000000  0.1178702448   0.5104506118 0.0000000000 
 0.2723272134  0.0871554276   0.2231592339 0.0000000000 0.0751972854 -0.0064052523 0.0000000000  0.0119581422   0.2295644862 0.0000000000 
 0.2746633772  0.1141547521   0.2524915410 0.0000000000 0.0748161766 -0.0064034951 0.0000000000  0.0393385755   0.2588950361 0.0000000000 
 0.2770005918  0.1798261564   0.4795086793 0.0000000000 0.0747644408 -0.0063139887 0.0000000000  0.1050617156   0.4858226680 0.0000000000 
 0.2793369825  0.1491554245   0.3979278580 0.0000000000 0.0744598593 -0.0062151585 0.0000000000  0.0746955652   0.4041430165 0.0000000000 
 0.2816731672  0.1549127712   0.4192870651 0.0000000000 0.0741604542 -0.0061315733 0.0000000000  0.0807523171   0.4254186383 0.0000000000 
 0.2840083669  0.1076551550   0.2299516848 0.0000000000 0.0738058964 -0.0061701580 0.0000000000  0.0338492586   0.2361218428 0.0000000000 
 0.2863441682  0.1543515416   0.4269611587 0.0000000000 0.0734999108 -0.0060464492 0.0000000000  0.0808516308   0.4330076079 0.0000000000 
 0.2886801247  0.1539868200   0.4273350208 0.0000000000 0.0732171266 -0.0059446445 0.0000000000  0.0807696934   0.4332796653 0.0000000000 
 0.2910157244  0.1498891844   0.3985111534 0.0000000000 0.0729760759 -0.0058687784 0.0000000000  0.0769131085   0.4043799317 0.0000000000 
 0.2933511980  0.1026080279   0.2378119431 0.0000000000 0.0724771269 -0.0058808579 0.0000000000  0.0301309011   0.2436928010 0.0000000000 
 0.2956863056  0.1558979311   0.4167724720 0.0000000000 0.0723255574 -0.0057973651 0.0000000000  0.0835723737   0.4225698371 0.0000000000 
 0.2980214092  0.1523152816   0.4103297080 0.0000000000 0.0721099677 -0.0057278787 0.0000000000  0.0802053139   0.4160575867 0.0000000000 
 0.3003549266  0.1498911629   0.4037346493 0.0000000000 0.0719017444 -0.0056832067 0.0000000000  0.0779894185   0.4094178560 0.0000000000 
 0.3026887158  0.1302926379   0.3410216023 0.0000000000 0.0715093699 -0.0056458964 0.0000000000  0.0587832680   0.3466674987 0.0000000000 
 0.3050224868  0.1303009702   0.3360591600 0.0000000000 0.0711926576 -0.0055894336 0.0000000000  0.0591083126   0.3416485936 0.0000000000 
 0.3073562602  0.1432454211   0.3876754081 0.0000000000 0.0708863215 -0.0055476851 0.0000000000  0.0723590996   0.3932230932 0.0000000000 
 0.3096904078  0.1350900190   0.3666436630 0.0000000000 0.0705996485 -0.0054500286 0.0000000000  0.0644903705   0.3720936917 0.0000000000 
 0.3120233268  0.1331162741   0.3583144587 0.0000000000 0.0703018657 -0.0054052780 0.0000000000  0.0628144085   0.3637197367 0.0000000000 
 0.3143550581  0.1293611689   0.3405135069 0.0000000000 0.0700382998 -0.0053507378 0.0000000000  0.0593228691   0.3458642446 0.0000000000 
 0.3166891022  0.1565993609   0.4679275463 0.0000000000 0.0697127800 -0.0052115877 0.0000000000  0.0868865809   0.4731391341 0.0000000000 
 0.3190220544  0.1130005704   0.2617200782 0.0000000000 0.0694811246 -0.0052388007 0.0000000000  0.0435194458   0.2669588789 0.0000000000 
 0.3213555926  0.1131623065   0.2623027018 0.0000000000 0.0692325552 -0.0052490805 0.0000000000  0.0439297513   0.2675517823 0.0000000000 
 0.3236903844  0.1406724409   0.3842334763 0.0000000000 0.0690451152 -0.0051879830 0.0000000000  0.0716273257   0.3894214593 0.0000000000 
 0.3260257921  0.1694436808   0.4727355361 0.0000000000 0.0689457344 -0.0050595556 0.0000000000  0.1004979465   0.4777950917 0.0000000000 
 0.3283590113  0.1617043819   0.4929980643 0.0000000000 0.0686860244 -0.0048928403 0.0000000000  0.0930183575   0.4978909047 0.0000000000 
 0.3306870536  0.1190906360   0.3643463307 0.0000000000 0.0681648191 -0.0048345618 0.0000000000  0.0509258169   0.3691808925 0.0000000000 
 0.3330145819  0.1179933988   0.3277554753 0.0000000000 0.0676363137 -0.0048079118 0.0000000000  0.0503570851   0.3325633871 0.0000000000 
 0.3353430618  0.1384138635   0.3760568906 0.0000000000 0.0676478912 -0.0047631914 0.0000000000  0.0707659723   0.3808200819 0.0000000000 
 0.3376722504  0.1392986023   0.3671503040 0.0000000000 0.0675153036 -0.0047701956 0.0000000000  0.0717832987   0.3719204997 0.0000000000 
 0.3400026706  0.1104362875   0.2860745319 0.0000000000 0.0671789801 -0.0047242686 0.0000000000  0.0432573073   0.2907988004 0.0000000000 
 0.3423345312  0.1441489717   0.3979335482 0.0000000000 0.0670624002 -0.0046917480 0.0000000000  0.0770865715   0.4026252962 0.0000000000 
 0.3446656821  0.1637491314   0.4592783549 0.0000000000 0.0670045109 -0.0045977683 0.0000000000  0.0967446206   0.4638761232 0.0000000000 
 0.3469955192  0.0935696831   0.2306842584 0.0000000000 0.0665795551 -0.0046190650 0.0000000000  0.0269901281   0.2353033234 0.0000000000 
 0.3493265607  0.2265498015   0.7151545078 0.0000000000 0.0666513211 -0.0043854865 0.0000000000  0.1598984804   0.7195399942 0.0000000000 
 0.3516547655  0.0958265036   0.2225361404 0.0000000000 0.0663368923 -0.0044590698 0.0000000000  0.0294896113   0.2269952101 0.0000000000 
 0.3539849836  0.1357003518   0.3907410547 0.0000000000 0.0660658867 -0.0043940822 0.0000000000  0.0696344651   0.3951351370 0.0000000000 
 0.3563158267  0.0919932874   0.2266909577 0.0000000000 0.0656193329 -0.0043970547 0.0000000000  0.0263739545   0.2310880124 0.0000000000 
 0.3586476057  0.1587924186   0.4713749694 0.0000000000 0.0655332706 -0.0043000698 0.0000000000  0.0932591480   0.4756750392 0.0000000000 
 0.3609794937  0.1275370329   0.3561368546 0.0000000000 0.0652352571 -0.0042391369 0.0000000000  0.0623017758   0.3603759915 0.0000000000 
 0.3633114329  0.1264781926   0.3545334107 0.0000000000 0.0650777965 -0.0042019679 0.0000000000  0.0614003960   0.3587353786 0.0000000000 
 0.3656426868  0.1310058576   0.3753593504 0.0000000000 0.0647993192 -0.0041436615 0.0000000000  0.0662065384   0.3795030119 0.0000000000 
 0.3679739952  0.1522629739   0.4586856780 0.0000000000 0.0646369966 -0.0040466212 0.0000000000  0.0876259773   0.4627322992 0.0000000000 
 0.3703043472  0.1181622008   0.3134751260 0.0000000000 0.0644506264 -0.0040614346 0.0000000000  0.0537115744   0.3175365606 0.0000000000 
 0.3726342052  0.1223692792   0.3325003458 0.0000000000 0.0642442150 -0.0040299430 0.0000000000  0.0581250642   0.3365302887 0.0000000000 
 0.3749636657  0.1392374066   0.4078969403 0.0000000000 0.0640459114 -0.0039639854 0.0000000000  0.0751914952   0.4118609257 0.0000000000 
 0.3772928796  0.1416056191   0.4132522969 0.0000000000 0.0639026671 -0.0038919483 0.0000000000  0.0777029521   0.4171442452 0.0000000000 
 0.3796219841  0.1401256795   0.4105187646 0.0000000000 0.0636974383 -0.0038360364 0.0000000000  0.0764282412   0.4143548010 0.0000000000 
 0.3819505308  0.1374733775   0.3989868811 0.0000000000 0.0635320126 -0.0037976714 0.0000000000  0.0739413649   0.4027845525 0.0000000000 
 0.3842778416  0.1182885252   0.3504634012 0.0000000000 0.0631812364 -0.0037451034 0.0000000000  0.0551072888   0.3542085046 0.0000000000 
 0.3866052933  0.1179928352   0.3506060439 0.0000000000 0.0628578954 -0.0036793029 0.0000000000  0.0551349398   0.3542853468 0.0000000000 
 0.3889323153  0.1181797192   0.3520844055 0.0000000000 0.0625604584 -0.0036150865 0.0000000000  0.0556192608   0.3556994920 0.0000000000 
 0.3912600218  0.1187457496   0.3548558966 0.0000000000 0.0622688000 -0.0035425857 0.0000000000  0.0564769496   0.3583984823 0.0000000000 
 0.3935866582  0.1224887909   0.3699176697 0.0000000000 0.0620295392 -0.0034771215 0.0000000000  0.0604592516   0.3733947912 0.0000000000 
 0.3959122749  0.1309994956   0.4025955784 0.0000000000 0.0619299729 -0.0034785635 0.0000000000  0.0690695227   0.4060741419 0.0000000000 
 0.3982398859  0.1328447147   0.3994726235 0.0000000000 0.0616575979 -0.0033974829 0.0000000000  0.0711871168   0.4028701064 0.0000000000 
 0.4005674742  0.1169630042   0.3337876093 0.0000000000 0.0614872619 -0.0033781018 0.0000000000  0.0554757424   0.3371657111 0.0000000000 
 0.4028966306  0.2013075711   0.4881960389 0.0000000000 0.0623944810 -0.0035204767 0.0000000000  0.1389130901   0.4917165156 0.0000000000 
 0.4052240647  0.1305588355   0.4275143550 0.0000000000 0.0618657584 -0.0033713786 0.0000000000  0.0686930771   0.4308857337 0.0000000000 
 0.4075498946  0.1300557515   0.4247705148 0.0000000000 0.0613651507 -0.0032481777 0.0000000000  0.0686906008   0.4280186926 0.0000000000 
 0.4098721676  0.1288114733   0.4200655809 0.0000000000 0.0609614037 -0.0031596113 0.0000000000  0.0678500696   0.4232251921 0.0000000000 
 0.4121974935  0.1242048414   0.2539832438 0.0000000000 0.0613084052 -0.0033228791 0.0000000000  0.0628964362   0.2573061228 0.0000000000 
 0.4145241070  0.1317595185   0.4222873013 0.0000000000 0.0609528934 -0.0032064360 0.0000000000  0.0708066251   0.4254937374 0.0000000000 
 0.4168494760  0.1310175988   0.4211143710 0.0000000000 0.0605977772 -0.0031139486 0.0000000000  0.0704198215   0.4242283195 0.0000000000 
 0.4191711495  0.1304738827   0.4153814565 0.0000000000 0.0602974715 -0.0030051197 0.0000000000  0.0701764112   0.4183865762 0.0000000000 
 0.4214977126  0.1276177915   0.4089262193 0.0000000000 0.0600772918 -0.0029166469 0.0000000000  0.0675404997   0.4118428662 0.0000000000 
 0.4238204894  0.1051241279   0.2582512256 0.0000000000 0.0600415853 -0.0030354980 0.0000000000  0.0450825427   0.2612867236 0.0000000000 
 0.4261433469  0.1677713064   0.4465388013 0.0000000000 0.0603676368 -0.0030536451 0.0000000000  0.1074036696   0.4495924463 0.0000000000 
 0.4284653119  0.1166516105   0.3802651603 0.0000000000 0.0599393246 -0.0029642301 0.0000000000  0.0567122859   0.3832293903 0.0000000000 
 0.4307863469  0.1290703769   0.3848718832 0.0000000000 0.0597247420 -0.0029142932 0.0000000000  0.0693456349   0.3877861765 0.0000000000 
 0.4331067227  0.1287475992   0.3847027102 0.0000000000 0.0595527218 -0.0028712108 0.0000000000  0.0691948774   0.3875739209 0.0000000000 
 0.4354267725  0.1281838598   0.3844036246 0.0000000000 0.0593896493 -0.0028100818 0.0000000000  0.0687942104   0.3872137063 0.0000000000 
 0.4377474185  0.1174279111   0.3730264290 0.0000000000 0.0590319422 -0.0027507005 0.0000000000  0.0583959690   0.3757771295 0.0000000000 
 0.4400647051  0.1387019331   0.4773848645 0.0000000000 0.0587656451 -0.0026258097 0.0000000000  0.0799362879   0.4800106742 0.0000000000 
 0.4423799199  0.1342686849   0.4186929384 0.0000000000 0.0586008535 -0.0025742063 0.0000000000  0.0756678314   0.4212671447 0.0000000000 
 0.4446941814  0.1287734759   0.3976923504 0.0000000000 0.0584276551 -0.0025075987 0.0000000000  0.0703458208   0.4001999491 0.0000000000 
 0.4470052085  0.1139620063   0.3313237639 0.0000000000 0.0583513283 -0.0025497451 0.0000000000  0.0556106780   0.3338735089 0.0000000000 
 0.4493192480  0.1609948889   0.4394745423 0.0000000000 0.0586246509 -0.0026200963 0.0000000000  0.1023702381   0.4420946386 0.0000000000 
 0.4516326226  0.1514268687   0.4184003399 0.0000000000 0.0586842580 -0.0025183387 0.0000000000  0.0927426107   0.4209186786 0.0000000000 
 0.4539461170  0.1435686509   0.4055007344 0.0000000000 0.0588336682 -0.0026985856 0.0000000000  0.0847349827   0.4081993199 0.0000000000 
 0.4562583146  0.1276270661   0.3726308678 0.0000000000 0.0585347074 -0.0026004110 0.0000000000  0.0690923587   0.3752312788 0.0000000000 
 0.4585740537  0.0703993103   0.2295925513 0.0000000000 0.0578764622 -0.0025557469 0.0000000000  0.0125228480   0.2321482982 0.0000000000 
 0.4608904649  0.1386953852   0.5252450479 0.0000000000 0.0572809608 -0.0022459538 0.0000000000  0.0814144243   0.5274910016 0.0000000000 
 0.4632041162  0.1098815111   0.3020945385 0.0000000000 0.0572936006 -0.0023374503 0.0000000000  0.0525879105   0.3044319888 0.0000000000 
 0.4655182985  0.1340400385   0.4150632658 0.0000000000 0.0572520403 -0.0023015353 0.0000000000  0.0767879982   0.4173648011 0.0000000000 
 0.4678329509  0.1338103495   0.4146852647 0.0000000000 0.0571695892 -0.0022753470 0.0000000000  0.0766407603   0.4169606117 0.0000000000 
 0.4701471103  0.1337808119   0.4136405336 0.0000000000 0.0570602657 -0.0022307354 0.0000000000  0.0767205463   0.4158712690 0.0000000000 
 0.4724620396  0.1330765823   0.4109557424 0.0000000000 0.0569770521 -0.0021864732 0.0000000000  0.0760995302   0.4131422156 0.0000000000 
 0.4747746210  0.0912910397   0.2658403836 0.0000000000 0.0565951950 -0.0022118880 0.0000000000  0.0346958446   0.2680522716 0.0000000000 
 0.4770888698  0.1130015234   0.4579112816 0.0000000000 0.0559265506 -0.0019885233 0.0000000000  0.0570749728   0.4598998050 0.0000000000 
 0.4794050030  0.1688121219   0.4119646215 0.0000000000 0.0567022145 -0.0021453581 0.0000000000  0.1121099073   0.4141099796 0.0000000000 
 0.4817204508  0.1614555366   0.4103691756 0.0000000000 0.0571773554 -0.0022417358 0.0000000000  0.1042781813   0.4126109114 0.0000000000 
 0.4840338011  0.0700344890   0.3634690511 0.0000000000 0.0559346167 -0.0020006621 0.0000000000  0.0140998723   0.3654697132 0.0000000000 
 0.4863476006  0.1388113080   0.4017038920 0.0000000000 0.0559182824 -0.0019657256 0.0000000000  0.0828930256   0.4036696176 0.0000000000 
 0.4886603039  0.1244525926   0.4017311639 0.0000000000 0.0557960752 -0.0019398827 0.0000000000  0.0686565173   0.4036710466 0.0000000000 
 0.4909718296  0.1269362356   0.4030819365 0.0000000000 0.0556900173 -0.0019149730 0.0000000000  0.0712462184   0.4049969095 0.0000000000 
 0.4932821673  0.1268068444   0.4027681036 0.0000000000 0.0555455449 -0.0018768663 0.0000000000  0.0712612995   0.4046449699 0.0000000000 
 0.4955921511  0.1271290662   0.4015677280 0.0000000000 0.0554528483 -0.0018796277 0.0000000000  0.0716762179   0.4034473557 0.0000000000 
 0.4979011707  0.1267654664   0.4014172623 0.0000000000 0.0552884638 -0.0018006939 0.0000000000  0.0714770026   0.4032179562 0.0000000000 
 0.5002104842  0.1269200869   0.4007327251 0.0000000000 0.0552203141 -0.0018061708 0.0000000000  0.0716997727   0.4025388959 0.0000000000 
 0.5025193136  0.1267667061   0.3999529292 0.0000000000 0.0550497432 -0.0017615084 0.0000000000  0.0717169629   0.4017144376 0.0000000000 
 0.5048274084  0.1277039772   0.3942559309 0.0000000000 0.0550092117 -0.0017441521 0.0000000000  0.0726947655   0.3960000830 0.0000000000 
 0.5071357627  0.1275952651   0.3907082555 0.0000000000 0.0549418289 -0.0017197139 0.0000000000  0.0726534362   0.3924279695 0.0000000000 
 0.5094442822  0.1202470019   0.3711169839 0.0000000000 0.0548095917 -0.0017069462 0.0000000000  0.0654374103   0.3728239301 0.0000000000 
 0.5117526900  0.1251238653   0.3983230279 0.0000000000 0.0546594328 -0.0016635304 0.0000000000  0.0704644325   0.3999865583 0.0000000000 
 0.5140612064  0.1244795741   0.4025285808 0.0000000000 0.0544989912 -0.0016213903 0.0000000000  0.0699805829   0.4041499710 0.0000000000 
 0.5163705567  0.1250542267   0.4091413651 0.0000000000 0.0543091035 -0.0015624128 0.0000000000  0.0707451232   0.4107037779 0.0000000000 
 0.5186786846  0.1240944381   0.4091956231 0.0000000000 0.0541121033 -0.0015041961 0.0000000000  0.0699823347   0.4106998192 0.0000000000 
 0.5209867642  0.1236924348   0.4083722368 0.0000000000 0.0539460292 -0.0014676801 0.0000000000  0.0697464056   0.4098399169 0.0000000000 
 0.5232944988  0.1231510637   0.4034577663 0.0000000000 0.0538167703 -0.0014396224 0.0000000000  0.0693342934   0.4048973887 0.0000000000 
 0.5256031039  0.1220725634   0.3980100394 0.0000000000 0.0536692571 -0.0014008338 0.0000000000  0.0684033063   0.3994108732 0.0000000000 
 0.5279114600  0.1300977947   0.4145388147 0.0000000000 0.0536425779 -0.0013920816 0.0000000000  0.0764552168   0.4159308963 0.0000000000 
 0.5302196295  0.1371124563   0.3855075338 0.0000000000 0.0538485190 -0.0014345418 0.0000000000  0.0832639373   0.3869420756 0.0000000000 
 0.5325267040  0.1134063912   0.3939466157 0.0000000000 0.0534806002 -0.0013649833 0.0000000000  0.0599257910   0.3953115990 0.0000000000 
 0.5348342355  0.1128682100   0.3936303185 0.0000000000 0.0531457157 -0.0012807083 0.0000000000  0.0597224943   0.3949110268 0.0000000000 
 0.5371411975  0.1332695535   0.4247136942 0.0000000000 0.0531054691 -0.0012679379 0.0000000000  0.0801640845   0.4259816321 0.0000000000 
 0.5394490506  0.1265876485   0.3941048252 0.0000000000 0.0531136092 -0.0012549783 0.0000000000  0.0734740394   0.3953598035 0.0000000000 
 0.5417557639  0.1248933776   0.3740716436 0.0000000000 0.0531765815 -0.0013061364 0.0000000000  0.0717167961   0.3753777801 0.0000000000 
 0.5440628415  0.1438628254   0.4819519612 0.0000000000 0.0529977382 -0.0011842331 0.0000000000  0.0908650872   0.4831361943 0.0000000000 
 0.5463674832  0.0962424586   0.2825352482 0.0000000000 0.0528549740 -0.0012392368 0.0000000000  0.0433874845   0.2837744850 0.0000000000 
 0.5486731990  0.1222118636   0.4344334128 0.0000000000 0.0525744022 -0.0011502735 0.0000000000  0.0696374614   0.4355836862 0.0000000000 
 0.5509795967  0.1284274261   0.4263067224 0.0000000000 0.0524199961 -0.0010823039 0.0000000000  0.0760074301   0.4273890262 0.0000000000 
 0.5532849570  0.1206396298   0.4010385056 0.0000000000 0.0523251455 -0.0010699389 0.0000000000  0.0683144843   0.4021084445 0.0000000000 
 0.5555901991  0.1275718111   0.4091326243 0.0000000000 0.0522656792 -0.0010417560 0.0000000000  0.0753061319   0.4101743803 0.0000000000 
