Time (s)	H1 (m)	H2 (m)	H3 (m)	H4 (m)
0.918022262559908	0.149133333333333	0.1686	0.0125333333333333	0.2982
0.919029238229921	0.1496	0.169	0.0168666666666667	0.298266666666667
0.920036213899936	0.150066666666667	0.169466666666667	0.0208666666666667	0.297933333333333
0.921017369680974	0.150533333333333	0.17	0.0253333333333333	0.297733333333333
0.922024345350988	0.151133333333333	0.170533333333333	0.0298666666666667	0.297866666666667
0.923031321021003	0.151666666666667	0.170933333333333	0.0332666666666667	0.298
0.924038296691016	0.152133333333333	0.171133333333333	0.0358666666666667	0.2976
0.925019452472056	0.152466666666667	0.171266666666667	0.0378666666666667	0.297133333333333
0.92602642814207	0.152733333333333	0.1712	0.0395333333333333	0.297
0.927033403812084	0.152933333333333	0.171066666666667	0.0410666666666667	0.297066666666667
0.928014559593122	0.153066666666667	0.171133333333333	0.0422666666666667	0.2966
0.929021535263137	0.153066666666667	0.171266666666667	0.043	0.296066666666667
0.93002851093315	0.152933333333333	0.171533333333333	0.0444	0.295933333333333
0.931035486603164	0.152866666666667	0.171933333333333	0.0470666666666667	0.296
0.932016642384204	0.152733333333333	0.172266666666667	0.0499333333333333	0.295533333333333
0.933023618054218	0.152666666666667	0.172666666666667	0.0518666666666667	0.295
0.934030593724232	0.152533333333333	0.172866666666667	0.0524666666666667	0.294866666666667
0.935037569394245	0.1524	0.173	0.0524666666666667	0.2948
0.936018725175285	0.1524	0.173066666666667	0.0531333333333333	0.2944
0.937025700845298	0.1524	0.173066666666667	0.0544	0.293866666666667
0.938032676515313	0.152533333333333	0.173133333333333	0.0559333333333333	0.293733333333333
0.939013832296352	0.1526	0.173266666666667	0.0570666666666667	0.2938
0.940020807966365	0.152666666666667	0.173466666666667	0.057	0.293666666666667
0.941027783636379	0.152666666666667	0.1738	0.0561333333333333	0.293133333333333
0.942034759306393	0.1526	0.1742	0.0556	0.292733333333333
0.943015915087432	0.152533333333333	0.1746	0.0548666666666667	0.292733333333333
0.944022890757447	0.1524	0.174933333333333	0.0536	0.292666666666667
0.94502986642746	0.152333333333333	0.175	0.0517333333333333	0.292066666666667
0.946036842097475	0.152333333333333	0.174933333333333	0.0499333333333333	0.2916
0.947017997878514	0.152266666666667	0.174733333333333	0.0496666666666667	0.291666666666667
0.948024973548527	0.1522	0.174533333333333	0.0509333333333333	0.2914
0.949031949218542	0.1522	0.174333333333333	0.0513333333333333	0.290733333333333
0.950038924888555	0.152266666666667	0.174133333333333	0.0504	0.290333333333333
0.951020080669595	0.152266666666667	0.174133333333333	0.0488	0.290333333333333
0.952027056339609	0.152333333333333	0.1742	0.0464666666666667	0.29
0.953034032009623	0.1524	0.174466666666667	0.0432666666666667	0.289266666666667
0.954015187790661	0.152466666666667	0.174733333333333	0.0397333333333333	0.288733333333333
0.955022163460676	0.152466666666667	0.175	0.0367333333333333	0.288666666666667
0.956029139130689	0.1524	0.175266666666667	0.0352	0.288466666666667
0.957036114800704	0.152266666666667	0.175533333333333	0.0351333333333333	0.287733333333333
0.958017270581743	0.1522	0.175733333333333	0.0352	0.2872
0.959024246251757	0.152133333333333	0.175866666666667	0.0344	0.2872
0.960031221921771	0.152133333333333	0.176	0.0338666666666667	0.287
0.961038197591784	0.152066666666667	0.1762	0.0347333333333333	0.286466666666667
0.962019353372824	0.152133333333333	0.176466666666667	0.0367333333333333	0.2862
0.963026329042838	0.1522	0.1768	0.0398	0.286333333333333
0.964033304712852	0.1524	0.177133333333333	0.043	0.286266666666667
0.96501446049389	0.152666666666667	0.177333333333333	0.0453333333333333	0.2858
0.966021436163905	0.153	0.177533333333333	0.0467333333333333	0.2856
0.967028411833918	0.1534	0.177666666666667	0.0474666666666667	0.285733333333333
0.968035387503932	0.153933333333333	0.177733333333333	0.0471333333333333	0.2856
0.969016543284972	0.1546	0.177733333333333	0.0465333333333333	0.285066666666667
0.970023518954986	0.155333333333333	0.177733333333333	0.0472	0.2848
0.971030494625	0.156066666666667	0.177733333333333	0.0486666666666667	0.284866666666667
0.972037470295014	0.156666666666667	0.177666666666667	0.05	0.284666666666667
0.973018626076053	0.1572	0.177466666666667	0.0525333333333333	0.284133333333333
0.974025601746066	0.157533333333333	0.1774	0.0572666666666667	0.2838
0.975032577416081	0.157733333333333	0.1774	0.0633333333333333	0.283866666666667
0.97601373319712	0.1578	0.177533333333333	0.0698666666666667	0.283933333333333
0.977020708867134	0.157666666666667	0.1776	0.0758	0.283533333333333
0.978027684537148	0.157533333333333	0.177733333333333	0.0802666666666667	0.283133333333333
0.979034660207162	0.1574	0.177866666666667	0.0837333333333333	0.283133333333333
0.9800158159882	0.157266666666667	0.178	0.0864666666666667	0.282933333333333
0.981022791658215	0.157066666666667	0.178133333333333	0.0894	0.282266666666667
0.982029767328228	0.156866666666667	0.1782	0.0937333333333333	0.281933333333333
0.983036742998243	0.156666666666667	0.1782	0.098	0.282066666666667
0.984017898779283	0.156533333333333	0.178133333333333	0.100866666666667	0.282066666666667
0.985024874449295	0.156466666666667	0.178066666666667	0.103333333333333	0.281666666666667
0.98603185011931	0.1564	0.177866666666667	0.105066666666667	0.281333333333333
0.987038825789323	0.1564	0.177666666666667	0.105933333333333	0.281466666666667
0.988019981570363	0.1564	0.177533333333333	0.108133333333333	0.281666666666667
0.989026957240377	0.156333333333333	0.177533333333333	0.112333333333333	0.2814
0.990033932910391	0.1562	0.177533333333333	0.116533333333333	0.281
0.991015088691429	0.156066666666667	0.177666666666667	0.12	0.281
0.992022064361444	0.155933333333333	0.177866666666667	0.123133333333333	0.281133333333333
0.993029040031457	0.155733333333333	0.1782	0.125866666666667	0.280733333333333
0.994036015701472	0.155533333333333	0.1784	0.1288	0.280066666666667
0.995017171482511	0.155266666666667	0.1786	0.133466666666667	0.279933333333333
0.996024147152525	0.155066666666667	0.178733333333333	0.139133333333333	0.28
0.997031122822539	0.154866666666667	0.178933333333333	0.143333333333333	0.279666666666667
0.998038098492553	0.154666666666667	0.179066666666667	0.146133333333333	0.279066666666667
0.999019254273592	0.1546	0.179133333333333	0.149066666666667	0.278866666666667
1.00002622994361	0.154533333333333	0.179133333333333	0.151133333333333	0.278866666666667
1.00103320561362	0.154466666666667	0.179133333333333	0.151266666666667	0.278533333333333
1.00201436139466	0.154466666666667	0.179066666666667	0.151266666666667	0.277933333333333
1.00302133706467	0.1544	0.179133333333333	0.152933333333333	0.277733333333333
1.00402831273469	0.154333333333333	0.1792	0.155266666666667	0.2778
1.0050352884047	0.154266666666667	0.179333333333333	0.157266666666667	0.277533333333333
1.00601644418574	0.154266666666667	0.179666666666667	0.159066666666667	0.277066666666667
1.00702341985575	0.154266666666667	0.180066666666667	0.1606	0.276733333333333
1.00803039552577	0.154133333333333	0.180466666666667	0.162733333333333	0.276866666666667
1.00903737119578	0.154133333333333	0.181	0.166133333333333	0.276866666666667
1.01001852697682	0.154266666666667	0.181666666666667	0.169	0.2764
1.01102550264683	0.154466666666667	0.1822	0.1702	0.276066666666667
1.01203247831685	0.154666666666667	0.1824	0.171133333333333	0.2762
1.01301363409789	0.154733333333333	0.182466666666667	0.1722	0.276066666666667
1.0140206097679	0.1548	0.1824	0.172333333333333	0.275466666666667
1.01502758543792	0.1548	0.1824	0.171466666666667	0.274866666666667
1.01603456110793	0.154866666666667	0.182466666666667	0.171	0.2748
1.01701571688897	0.154933333333333	0.182666666666667	0.1716	0.2746
1.01802269255898	0.154933333333333	0.1828	0.172533333333333	0.274
1.019029668229	0.154866666666667	0.182933333333333	0.1728	0.273533333333333
1.02003664389901	0.154733333333333	0.183066666666667	0.1726	0.273533333333333
1.02101779968005	0.154666666666667	0.183133333333333	0.171866666666667	0.273466666666667
1.02202477535006	0.1546	0.183133333333333	0.170933333333333	0.272933333333333
1.02303175102008	0.154533333333333	0.1832	0.169466666666667	0.272533333333333
1.02403872669009	0.154466666666667	0.183333333333333	0.167333333333333	0.2726
1.02501988247113	0.1544	0.183533333333333	0.165533333333333	0.2726
1.02602685814114	0.154266666666667	0.183666666666667	0.164666666666667	0.272133333333333
1.02703383381116	0.1542	0.183866666666667	0.164266666666667	0.2716
1.0280149895922	0.1542	0.184066666666667	0.165266666666667	0.271666666666667
1.02902196526221	0.1542	0.184333333333333	0.168266666666667	0.271733333333333
1.03002894093223	0.1542	0.184533333333333	0.171733333333333	0.271333333333333
1.03103591660224	0.154266666666667	0.1846	0.1746	0.2708
1.03201707238328	0.1544	0.1846	0.1764	0.2706
1.03302404805329	0.1546	0.184466666666667	0.177266666666667	0.270533333333333
1.03403102372331	0.154733333333333	0.184333333333333	0.1774	0.270066666666667
1.03503799939332	0.154933333333333	0.184333333333333	0.176333333333333	0.269533333333333
1.03601915517436	0.155133333333333	0.1844	0.1744	0.269466666666667
1.03702613084437	0.1554	0.184533333333333	0.173133333333333	0.2694
1.03803310651439	0.155666666666667	0.184733333333333	0.172333333333333	0.268866666666667
1.03901426229543	0.155933333333333	0.185	0.1714	0.2682
1.04002123796544	0.1562	0.185066666666667	0.170333333333333	0.268133333333333
1.04102821363545	0.156666666666667	0.185066666666667	0.1696	0.2682
1.04203518930547	0.157066666666667	0.184933333333333	0.169533333333333	0.267733333333333
1.04301634508651	0.157333333333333	0.184666666666667	0.1704	0.2672
1.04402332075652	0.1576	0.184466666666667	0.172	0.2672
1.04503029642654	0.158	0.184266666666667	0.173933333333333	0.267333333333333
1.04603727209655	0.1584	0.184266666666667	0.175266666666667	0.266933333333333
1.04701842787759	0.158733333333333	0.184266666666667	0.175666666666667	0.2664
1.0480254035476	0.159066666666667	0.1844	0.174933333333333	0.266333333333333
1.04903237921762	0.159266666666667	0.1846	0.173133333333333	0.266333333333333
1.05001353499866	0.159466666666667	0.184666666666667	0.171133333333333	0.266066666666667
1.05102051066867	0.159666666666667	0.1846	0.169466666666667	0.265533333333333
1.05202748633868	0.159866666666667	0.184466666666667	0.167533333333333	0.265333333333333
1.0530344620087	0.159933333333333	0.184266666666667	0.165466666666667	0.2654
1.05401561778974	0.16	0.184	0.163466666666667	0.265133333333333
1.05502259345975	0.159933333333333	0.183866666666667	0.161066666666667	0.264533333333333
1.05602956912976	0.1598	0.183666666666667	0.158066666666667	0.264066666666667
1.05703654479978	0.159666666666667	0.1836	0.1544	0.264066666666667
1.05801770058082	0.159533333333333	0.1836	0.151066666666667	0.263866666666667
1.05902467625083	0.159533333333333	0.183733333333333	0.149333333333333	0.263266666666667
1.06003165192085	0.159666666666667	0.1838	0.149466666666667	0.263
1.06103862759086	0.159933333333333	0.183866666666667	0.149533333333333	0.263133333333333
1.0620197833719	0.160266666666667	0.183866666666667	0.148533333333333	0.263
1.06302675904191	0.160533333333333	0.183866666666667	0.147866666666667	0.262333333333333
1.06403373471193	0.160733333333333	0.1838	0.1472	0.261866666666667
1.06501489049297	0.160866666666667	0.1838	0.146066666666667	0.261933333333333
1.06602186616298	0.1608	0.183866666666667	0.1462	0.261733333333333
1.06702884183299	0.160733333333333	0.183933333333333	0.147866666666667	0.261133333333333
1.06803581750301	0.160533333333333	0.184066666666667	0.15	0.2606
1.06901697328405	0.160333333333333	0.184266666666667	0.1522	0.260533333333333
1.07002394895406	0.1602	0.184533333333333	0.1546	0.2606
1.07103092462408	0.160066666666667	0.184733333333333	0.157666666666667	0.260266666666667
1.07203790029409	0.16	0.185	0.160933333333333	0.2598
1.07301905607513	0.160066666666667	0.1852	0.164066666666667	0.259733333333333
1.07402603174514	0.160066666666667	0.1854	0.167466666666667	0.26
1.07503300741516	0.1602	0.1856	0.1702	0.2598
1.0760141631962	0.160466666666667	0.185866666666667	0.172666666666667	0.259266666666667
1.07702113886621	0.160733333333333	0.186066666666667	0.176666666666667	0.2592
1.07802811453622	0.160866666666667	0.186133333333333	0.182133333333333	0.2594
1.07903509020624	0.161	0.1862	0.187466666666667	0.259333333333333
1.08001624598728	0.161066666666667	0.186133333333333	0.1908	0.2588
1.08102322165729	0.161066666666667	0.186	0.191733333333333	0.258533333333333
1.0820301973273	0.161	0.1858	0.192266666666667	0.2586
1.08303717299732	0.160733333333333	0.1856	0.192866666666667	0.258466666666667
1.08401832877836	0.160333333333333	0.1854	0.191733333333333	0.257933333333333
1.08502530444837	0.159866666666667	0.1852	0.189933333333333	0.257533333333333
1.08603228011839	0.159333333333333	0.185066666666667	0.189533333333333	0.2576
1.08701343589942	0.158933333333333	0.185066666666667	0.1894	0.257466666666667
1.08802041156944	0.158466666666667	0.185066666666667	0.187333333333333	0.256866666666667
1.08902738723945	0.158066666666667	0.185066666666667	0.184133333333333	0.256533333333333
1.09003436290947	0.1578	0.185133333333333	0.182333333333333	0.256466666666667
1.09101551869051	0.1576	0.1852	0.182	0.256133333333333
1.09202249436052	0.157466666666667	0.1852	0.1824	0.255533333333333
1.09302947003053	0.157333333333333	0.185266666666667	0.184666666666667	0.2552
1.09403644570055	0.157333333333333	0.185333333333333	0.189133333333333	0.255333333333333
1.09501760148159	0.157333333333333	0.185333333333333	0.193866666666667	0.2552
1.0960245771516	0.157333333333333	0.185333333333333	0.197466666666667	0.2546
1.09703155282161	0.1574	0.185333333333333	0.199933333333333	0.254333333333333
1.09803852849163	0.1574	0.185333333333333	0.201266666666667	0.254466666666667
1.09901968427267	0.157466666666667	0.1854	0.2002	0.254266666666667
1.10002665994268	0.1576	0.185533333333333	0.197066666666667	0.253666666666667
1.1010336356127	0.157733333333333	0.1858	0.194066666666667	0.253466666666667
1.10201479139373	0.158	0.186066666666667	0.192066666666667	0.2536
1.10302176706375	0.158266666666667	0.1864	0.191133333333333	0.253533333333333
1.10402874273376	0.1586	0.1868	0.1916	0.253133333333333
1.10503571840378	0.159	0.187133333333333	0.192	0.252933333333333
1.10601687418481	0.159466666666667	0.187466666666667	0.190933333333333	0.253133333333333
1.10702384985483	0.159933333333333	0.1878	0.190933333333333	0.253133333333333
1.10803082552484	0.160266666666667	0.188066666666667	0.193333333333333	0.2528
1.10903780119486	0.160466666666667	0.188266666666667	0.195533333333333	0.252466666666667
1.1100189569759	0.1606	0.188266666666667	0.196266666666667	0.252533333333333
1.11102593264591	0.160533333333333	0.1882	0.196066666666667	0.252466666666667
1.11203290831592	0.1604	0.188066666666667	0.194666666666667	0.251933333333333
1.11301406409696	0.160066666666667	0.188066666666667	0.190466666666667	0.2514
1.11402103976698	0.1598	0.188066666666667	0.184133333333333	0.2512
1.11502801543699	0.159533333333333	0.188133333333333	0.178466666666667	0.251
1.11603499110701	0.159266666666667	0.188266666666667	0.174	0.250333333333333
1.11701614688804	0.159133333333333	0.1884	0.169333333333333	0.249666666666667
1.11802312255806	0.159066666666667	0.1886	0.165666666666667	0.249533333333333
1.11903009822807	0.159066666666667	0.188733333333333	0.163533333333333	0.249533333333333
1.12003707389809	0.159133333333333	0.189	0.161066666666667	0.249066666666667
1.12101822967913	0.159266666666667	0.189266666666667	0.159066666666667	0.248533333333333
1.12202520534914	0.1594	0.1896	0.158533333333333	0.2484
1.12303218101915	0.159533333333333	0.189866666666667	0.157333333333333	0.248466666666667
1.12403915668917	0.159666666666667	0.190066666666667	0.155266666666667	0.2482
1.12502031247021	0.159733333333333	0.19	0.155533333333333	0.247666666666667
1.12602728814022	0.159733333333333	0.1898	0.159066666666667	0.2476
1.12703426381023	0.159733333333333	0.1894	0.163	0.247866666666667
1.12801541959127	0.159666666666667	0.189066666666667	0.1648	0.2478
1.12902239526129	0.159533333333333	0.188733333333333	0.165333333333333	0.2472
1.1300293709313	0.159466666666667	0.1886	0.165666666666667	0.246866666666667
1.13103634660132	0.159466666666667	0.1886	0.165333333333333	0.247066666666667
1.13201750238235	0.159333333333333	0.1888	0.165133333333333	0.2472
1.13302447805237	0.1594	0.189066666666667	0.167133333333333	0.246933333333333
1.13403145372238	0.159466666666667	0.189466666666667	0.1712	0.246533333333333
1.1350384293924	0.159466666666667	0.189933333333333	0.1744	0.246533333333333
1.13601958517344	0.159533333333333	0.190266666666667	0.176466666666667	0.246733333333333
1.13702656084345	0.1596	0.190466666666667	0.178866666666667	0.246466666666667
1.13803353651346	0.159666666666667	0.190333333333333	0.1816	0.245933333333333
1.1390146922945	0.1596	0.189933333333333	0.183733333333333	0.2458
1.14002166796452	0.159533333333333	0.189466666666667	0.1854	0.245733333333333
1.14102864363453	0.159466666666667	0.189266666666667	0.186466666666667	0.245333333333333
1.14203561930454	0.159266666666667	0.189333333333333	0.187933333333333	0.2448
1.14301677508558	0.158933333333333	0.189466666666667	0.1906	0.244533333333333
1.1440237507556	0.158666666666667	0.1898	0.193733333333333	0.244533333333333
1.14503072642561	0.1584	0.1902	0.1956	0.2442
1.14603770209562	0.1582	0.190666666666667	0.196333333333333	0.243666666666667
1.14701885787666	0.158	0.191133333333333	0.197066666666667	0.2434
1.14802583354668	0.157866666666667	0.191533333333333	0.197866666666667	0.243466666666667
1.14903280921669	0.157733333333333	0.191933333333333	0.198733333333333	0.2434
1.15001396499773	0.1576	0.192266666666667	0.199466666666667	0.243133333333333
1.15102094066775	0.1574	0.192666666666667	0.199933333333333	0.243066666666667
1.15202791633776	0.1572	0.192866666666667	0.200733333333333	0.243266666666667
1.15303489200777	0.156933333333333	0.193066666666667	0.201866666666667	0.243133333333333
1.15401604778881	0.156666666666667	0.193266666666667	0.201733333333333	0.2428
1.15502302345883	0.156466666666667	0.1934	0.200733333333333	0.2426
1.15602999912884	0.1562	0.1936	0.201066666666667	0.242666666666667
1.15703697479885	0.156	0.193666666666667	0.201733333333333	0.242533333333333
1.15801813057989	0.155933333333333	0.193666666666667	0.200133333333333	0.242066666666667
1.15902510624991	0.156	0.193533333333333	0.196866666666667	0.241733333333333
1.16003208191992	0.156066666666667	0.193266666666667	0.1944	0.241733333333333
1.16103905758994	0.156066666666667	0.193	0.193333333333333	0.241466666666667
1.16202021337098	0.156066666666667	0.192933333333333	0.192466666666667	0.241
1.16302718904099	0.156066666666667	0.192866666666667	0.1918	0.240733333333333
1.164034164711	0.156066666666667	0.192933333333333	0.191333333333333	0.2406
1.16501532049204	0.1562	0.193	0.1908	0.240333333333333
1.16602229616206	0.156333333333333	0.193133333333333	0.1906	0.2398
1.16702927183207	0.156533333333333	0.193266666666667	0.190133333333333	0.2394
1.16803624750208	0.156666666666667	0.193333333333333	0.188933333333333	0.239266666666667
1.16901740328312	0.1568	0.1934	0.1878	0.239066666666667
1.17002437895314	0.156933333333333	0.193533333333333	0.187666666666667	0.238666666666667
1.17103135462315	0.157066666666667	0.193733333333333	0.187866666666667	0.238266666666667
1.17203833029316	0.157066666666667	0.1938	0.1874	0.2382
1.1730194860742	0.156866666666667	0.193866666666667	0.186466666666667	0.238266666666667
1.17402646174422	0.156466666666667	0.193933333333333	0.184666666666667	0.237933333333333
1.17503343741423	0.1562	0.193933333333333	0.182733333333333	0.2376
1.17601459319527	0.156066666666667	0.193933333333333	0.182133333333333	0.2376
1.17702156886528	0.155933333333333	0.194	0.1826	0.2378
1.1780285445353	0.155933333333333	0.194133333333333	0.182733333333333	0.237666666666667
1.17903552020531	0.156066666666667	0.194266666666667	0.182733333333333	0.237333333333333
1.18001667598635	0.156266666666667	0.194466666666667	0.182466666666667	0.2372
1.18102365165637	0.1568	0.1946	0.181733333333333	0.237333333333333
1.18203062732638	0.1574	0.1948	0.1812	0.237133333333333
1.18303760299639	0.157733333333333	0.194933333333333	0.1812	0.2366
1.18401875877743	0.1578	0.195	0.181133333333333	0.236466666666667
1.18502573444745	0.157666666666667	0.195066666666667	0.180333333333333	0.2366
1.18603271011746	0.157533333333333	0.195066666666667	0.179333333333333	0.236266666666667
1.18703968578747	0.157333333333333	0.195	0.178733333333333	0.235666666666667
1.18802084156851	0.1572	0.194933333333333	0.1784	0.235266666666667
1.18902781723853	0.157	0.194933333333333	0.178	0.235133333333333
1.19003479290854	0.156866666666667	0.194933333333333	0.1776	0.234866666666667
1.19101594868958	0.1568	0.194933333333333	0.177466666666667	0.2344
1.19202292435959	0.156666666666667	0.194866666666667	0.177733333333333	0.2338
1.19302990002961	0.156666666666667	0.1948	0.177333333333333	0.2336
1.19403687569962	0.156666666666667	0.1948	0.1774	0.233466666666667
1.19501803148066	0.156733333333333	0.1948	0.179733333333333	0.233133333333333
1.19602500715068	0.156733333333333	0.1948	0.1842	0.2328
1.19703198282069	0.156733333333333	0.194933333333333	0.189066666666667	0.2328
1.1980389584907	0.156733333333333	0.195	0.192933333333333	0.232866666666667
1.19902011427174	0.156666666666667	0.195133333333333	0.194933333333333	0.232666666666667
1.20002708994176	0.1566	0.1954	0.1954	0.232466666666667
1.20103406561177	0.156533333333333	0.195666666666667	0.195266666666667	0.232466666666667
1.20201522139281	0.156533333333333	0.196	0.195466666666667	0.2326
1.20302219706282	0.1566	0.1964	0.196533333333333	0.232466666666667
1.20402917273284	0.156666666666667	0.1968	0.198866666666667	0.232266666666667
1.20503614840285	0.1568	0.197133333333333	0.202466666666667	0.232266666666667
1.20601730418389	0.156933333333333	0.197333333333333	0.2054	0.2324
1.20702427985391	0.157066666666667	0.1974	0.2062	0.2324
1.20803125552392	0.157266666666667	0.197533333333333	0.205533333333333	0.231933333333333
1.20903823119393	0.1574	0.1976	0.205733333333333	0.231666666666667
1.21001938697497	0.157533333333333	0.197666666666667	0.208866666666667	0.2316
1.21102636264499	0.157666666666667	0.197733333333333	0.213666666666667	0.2314
1.212033338315	0.157866666666667	0.197733333333333	0.217866666666667	0.231
1.21301449409604	0.157933333333333	0.197733333333333	0.221133333333333	0.230666666666667
1.21402146976605	0.158	0.1978	0.2234	0.230466666666667
1.21502844543607	0.158	0.1978	0.224466666666667	0.230133333333333
1.21603542110608	0.158	0.197733333333333	0.225	0.229666666666667
1.21701657688712	0.158066666666667	0.1978	0.2248	0.229133333333333
1.21802355255713	0.158066666666667	0.197933333333333	0.223666666666667	0.228933333333333
1.21903052822715	0.158133333333333	0.198066666666667	0.222266666666667	0.228866666666667
1.22003750389716	0.158266666666667	0.1982	0.221133333333333	0.228533333333333
1.2210186596782	0.1584	0.198333333333333	0.2204	0.228066666666667
1.22202563534821	0.158533333333333	0.198466666666667	0.2206	0.228066666666667
1.22303261101823	0.1586	0.198466666666667	0.221866666666667	0.2282
1.22403958668824	0.158533333333333	0.198533333333333	0.224133333333333	0.227933333333333
1.22502074246928	0.158466666666667	0.198533333333333	0.2278	0.227666666666667
1.2260277181393	0.158333333333333	0.198533333333333	0.2324	0.227866666666667
1.22703469380931	0.158133333333333	0.198466666666667	0.236466666666667	0.228133333333333
1.22801584959035	0.157933333333333	0.198466666666667	0.24	0.228
1.22902282526036	0.157733333333333	0.198466666666667	0.243533333333333	0.2278
1.23002980093038	0.157533333333333	0.198333333333333	0.246266666666667	0.227866666666667
1.23103677660039	0.1574	0.1986	0.2472	0.228
1.23201793238143	0.157266666666667	0.200133333333333	0.246466666666667	0.227733333333333
1.23302490805144	0.1572	0.202	0.245133333333333	0.2274
1.23403188372146	0.157133333333333	0.203066666666667	0.244266666666667	0.227333333333333
1.23503885939147	0.157133333333333	0.2034	0.244133333333333	0.227266666666667
1.23602001517251	0.157133333333333	0.203533333333333	0.244	0.226866666666667
1.23702699084252	0.1572	0.2036	0.242933333333333	0.226266666666667
1.23803396651254	0.157266666666667	0.203533333333333	0.242533333333333	0.225866666666667
1.23901512229358	0.157266666666667	0.203133333333333	0.2446	0.225733333333333
1.24002209796359	0.157266666666667	0.2022	0.247666666666667	0.225466666666667
1.24102907363361	0.157333333333333	0.200933333333333	0.249	0.224933333333333
1.24203604930362	0.157333333333333	0.199666666666667	0.248933333333333	0.224466666666667
1.24301720508466	0.1574	0.1988	0.249333333333333	0.2244
1.24402418075467	0.1574	0.198533333333333	0.2508	0.224266666666667
1.24503115642469	0.157466666666667	0.198666666666667	0.2534	0.2238
1.2460381320947	0.157466666666667	0.199	0.256533333333333	0.2234
1.24701928787574	0.157333333333333	0.199533333333333	0.26	0.2234
1.24802626354575	0.157266666666667	0.200066666666667	0.263733333333333	0.223466666666667
1.24903323921577	0.1572	0.200666666666667	0.267133333333333	0.223266666666667
1.25001439499681	0.157133333333333	0.201266666666667	0.270333333333333	0.223066666666667
1.25102137066682	0.157133333333333	0.2018	0.274533333333333	0.223133333333333
1.25202834633683	0.157066666666667	0.202333333333333	0.279466666666667	0.223333333333333
1.25303532200685	0.157066666666667	0.202733333333333	0.2826	0.2232
1.25401647778789	0.156933333333333	0.203	0.283866666666667	0.222933333333333
1.2550234534579	0.1568	0.2032	0.2844	0.222866666666667
1.25603042912792	0.1568	0.203333333333333	0.284133333333333	0.222933333333333
1.25703740479793	0.156666666666667	0.2036	0.2838	0.2228
1.25801856057897	0.156666666666667	0.2038	0.285133333333333	0.222466666666667
1.25902553624898	0.156666666666667	0.203933333333333	0.287666666666667	0.222266666666667
1.260032511919	0.156666666666667	0.203933333333333	0.2896	0.222266666666667
1.26103948758901	0.1566	0.203866666666667	0.291	0.222133333333333
1.26202064337005	0.1566	0.203733333333333	0.292866666666667	0.221733333333333
1.26302761904006	0.156533333333333	0.203533333333333	0.294333333333333	0.221266666666667
1.26403459471008	0.156533333333333	0.2034	0.295066666666667	0.221133333333333
1.26501575049112	0.1566	0.203266666666667	0.2946	0.220933333333333
1.26602272616113	0.156666666666667	0.2032	0.292466666666667	0.220466666666667
1.26702970183115	0.156733333333333	0.2032	0.289133333333333	0.22
1.26803667750116	0.1568	0.203133333333333	0.286	0.219733333333333
1.2690178332822	0.156733333333333	0.203066666666667	0.283666666666667	0.2196
1.27002480895221	0.156666666666667	0.202933333333333	0.282466666666667	0.2192
1.27103178462223	0.156666666666667	0.202666666666667	0.283266666666667	0.2188
1.27203876029224	0.1566	0.202333333333333	0.2854	0.218733333333333
1.27301991607328	0.156533333333333	0.201933333333333	0.287	0.218666666666667
1.27402689174329	0.156466666666667	0.201666666666667	0.2872	0.2184
1.27503386741331	0.156466666666667	0.201466666666667	0.287066666666667	0.218133333333333
1.27601502319435	0.156466666666667	0.201466666666667	0.287333333333333	0.218133333333333
1.27702199886436	0.1564	0.201466666666667	0.288333333333333	0.218333333333333
1.27802897453437	0.156466666666667	0.201466666666667	0.289933333333333	0.2182
1.27903595020439	0.156466666666667	0.2016	0.291666666666667	0.2178
1.28001710598543	0.156466666666667	0.201666666666667	0.2934	0.217666666666667
1.28102408165544	0.156466666666667	0.201733333333333	0.294733333333333	0.217733333333333
1.28203105732546	0.156533333333333	0.2018	0.295266666666667	0.2176
1.28303803299547	0.1566	0.201866666666667	0.2958	0.217266666666667
1.28401918877651	0.1566	0.202	0.297533333333333	0.217066666666667
1.28502616444652	0.1566	0.202133333333333	0.300133333333333	0.217133333333333
1.28603314011654	0.1566	0.2022	0.303266666666667	0.217066666666667
1.28704011578655	0.156533333333333	0.2024	0.3064	0.2166
1.28802127156759	0.1566	0.2026	0.309466666666667	0.216266666666667
1.2890282472376	0.156666666666667	0.2028	0.312266666666667	0.216133333333333
1.29003522290762	0.156666666666667	0.202933333333333	0.3144	0.215933333333333
1.29101637868866	0.156733333333333	0.203	0.316133333333333	0.215533333333333
1.29202335435867	0.156733333333333	0.203266666666667	0.3172	0.2152
1.29303033002868	0.156666666666667	0.2042	0.3178	0.215066666666667
1.2940373056987	0.1568	0.205466666666667	0.318933333333333	0.215133333333333
1.29501846147974	0.1568	0.2064	0.3202	0.214866666666667
1.29602543714975	0.156866666666667	0.207066666666667	0.320133333333333	0.214466666666667
1.29703241281977	0.1568	0.207466666666667	0.3194	0.214333333333333
1.29803938848978	0.156866666666667	0.207733333333333	0.319533333333333	0.214333333333333
1.29902054427082	0.156866666666667	0.207866666666667	0.320133333333333	0.214
1.30002751994083	0.1568	0.207933333333333	0.319666666666667	0.213666666666667
1.30103449561085	0.1568	0.207866666666667	0.318466666666667	0.2136
1.30201565139189	0.1568	0.207733333333333	0.3176	0.2136
