particle_id,diameter,mass,boundary_id,start_time,end_time,start_particle_velocity_x,start_particle_velocity_y,start_particle_velocity_z,start_particle_angular_velocity_x,start_particle_angular_velocity_y,start_particle_angular_velocity_z,end_particle_velocity_x,end_particle_velocity_y,end_particle_velocity_z,end_particle_angular_velocity_x,end_particle_angular_velocity_y,end_particle_angular_velocity_z
2734,2.5e-05,1.45708e-11,2,5.77895,5.77897,-0.00765435,-0.0482366,1.3035e-05,-35174,21119.6,0,-0.00765802,-0.0482425,-1.16869e-05,-35172.7,21118.7,0
3488,2.5e-05,1.45708e-11,2,5.77992,5.77993,-1.25652,-1.50072,0.585709,-3553.81,2897.53,0,-1.04042,-1.24285,-0.526579,-54824.4,45859.4,0
2939,2.5e-05,1.45708e-11,2,5.77992,5.77994,0.00503298,-0.0116079,7.601e-06,44085.7,-8198.36,0,0.00503403,-0.0116035,-6.7311e-06,44084.8,-8198.19,0
2971,2.5e-05,1.45708e-11,2,5.78017,5.78019,0.00489619,-0.0115065,1.33726e-05,43941.4,-7857.04,0,0.0048977,-0.0114989,-1.19335e-05,43939.8,-7856.77,0
2939,2.5e-05,1.45708e-11,2,5.78068,5.7809,0.0050352,-0.0116066,6.70976e-06,44084.8,-8198.19,0,0.00503616,-0.0116027,-5.91788e-06,44083.9,-8198.04,0
2734,2.5e-05,1.45708e-11,2,5.78119,5.78141,-0.0076458,-0.0482305,1.12286e-05,-35172.7,21118.7,0,-0.00764888,-0.0482356,-1.00552e-05,-35171.6,21118,0
2971,2.5e-05,1.45708e-11,2,5.78141,5.78143,0.00489923,-0.0115048,1.17665e-05,43939.8,-7856.77,0,0.00490054,-0.011498,-1.04867e-05,43938.4,-7856.53,0
2939,2.5e-05,1.45708e-11,2,5.78142,5.78164,0.00503702,-0.0116052,5.84881e-06,44083.9,-8198.04,0,0.00503786,-0.0116018,-5.13811e-06,44083.1,-8197.9,0
2939,2.5e-05,1.45708e-11,2,5.78214,5.78217,0.00503843,-0.0116039,5.08235e-06,44083.1,-8197.9,0,0.00503917,-0.0116008,-4.45985e-06,44082.4,-8197.78,0
3438,2.5e-05,1.45708e-11,2,5.7824,5.7824,-0.209217,-0.359073,0.025966,-38761.8,24276.7,0,-0.217806,-0.370434,-0.0233824,-36391.9,22496.9,0
2971,2.5e-05,1.45708e-11,2,5.78262,5.78264,0.0049013,-0.0115027,1.03078e-05,43938.4,-7856.53,0,0.00490244,-0.0114967,-9.16654e-06,43937.1,-7856.31,0
2939,2.5e-05,1.45708e-11,2,5.78265,5.78288,0.00503955,-0.0116024,4.43321e-06,44082.4,-8197.78,0,0.00504021,-0.0115997,-3.87115e-06,44081.7,-8197.67,0
2939,2.5e-05,1.45708e-11,2,5.78335,5.78338,0.0050405,-0.011601,3.89014e-06,44081.7,-8197.67,0,0.00504111,-0.0115985,-3.36934e-06,44081.1,-8197.57,0
2734,2.5e-05,1.45708e-11,2,5.78337,5.78339,-0.00763815,-0.0482247,9.83096e-06,-35171.6,21118,0,-0.00764079,-0.048229,-8.79823e-06,-35170.6,21117.3,0
2798,2.5e-05,1.45708e-11,2,5.78337,5.78339,-0.00785983,-0.0483777,2.24309e-05,-35528.2,21933.3,0,-0.00786657,-0.048388,-2.01443e-05,-35526,21931.9,0
2971,2.5e-05,1.45708e-11,2,5.78361,5.78363,0.00490291,-0.0115003,9.12024e-06,43937.1,-7856.31,0,0.00490394,-0.011495,-8.10173e-06,43935.9,-7856.12,0
3451,2.5e-05,1.45708e-11,2,5.78384,5.78384,0.0984084,0.518709,0.0735511,55190.6,-9509.35,0,0.103278,0.559738,-0.0662865,46852.2,-8511.56,0
2939,2.5e-05,1.45708e-11,2,5.78385,5.78388,0.00504137,-0.0115996,3.37759e-06,44081.1,-8197.57,0,0.00504195,-0.0115974,-2.90394e-06,44080.6,-8197.47,0
2939,2.5e-05,1.45708e-11,2,5.78433,5.78437,0.00504222,-0.0115984,2.9133e-06,44080.6,-8197.47,0,0.00504279,-0.0115964,-2.46845e-06,44080.1,-8197.39,0
2971,2.5e-05,1.45708e-11,2,5.78438,5.7846,0.00490454,-0.0114982,8.04899e-06,43935.9,-7856.12,0,0.00490552,-0.0114935,-7.13402e-06,43934.9,-7855.95,0
3003,2.5e-05,1.45708e-11,2,5.7846,5.78461,0.00484555,-0.0116782,7.45341e-05,44113.6,-7997.83,0,0.00485264,-0.0116368,-6.70139e-05,44105.1,-7996.4,0
2939,2.5e-05,1.45708e-11,2,5.78462,5.78484,0.00504306,-0.0115973,2.48419e-06,44080.1,-8197.39,0,0.00504363,-0.0115956,-2.08921e-06,44079.7,-8197.31,0
2939,2.5e-05,1.45708e-11,2,5.78509,5.78532,0.0050439,-0.0115963,2.08613e-06,44079.7,-8197.31,0,0.00504448,-0.0115948,-1.69815e-06,44079.3,-8197.24,0
2734,2.5e-05,1.45708e-11,2,5.78511,5.78533,-0.00763131,-0.0482196,8.53657e-06,-35170.6,21117.3,0,-0.00763351,-0.0482234,-7.61673e-06,-35169.8,21116.8,0
2971,2.5e-05,1.45708e-11,2,5.78533,5.78536,0.00490631,-0.0114965,7.14191e-06,43934.9,-7855.95,0,0.00490725,-0.0114923,-6.31098e-06,43934,-7855.79,0
2939,2.5e-05,1.45708e-11,2,5.78535,5.78559,0.00504472,-0.0115955,1.70336e-06,44079.3,-8197.24,0,0.00504531,-0.0115942,-1.34997e-06,44078.9,-8197.17,0
2939,2.5e-05,1.45708e-11,2,5.78581,5.78585,0.00504552,-0.0115948,1.34339e-06,44078.9,-8197.17,0,0.00504612,-0.0115937,-9.7533e-07,44078.5,-8197.11,0
2971,2.5e-05,1.45708e-11,2,5.78607,5.7861,0.0049081,-0.0114952,6.26262e-06,43934,-7855.79,0,0.00490899,-0.0114915,-5.51908e-06,43933.1,-7855.65,0
2939,2.5e-05,1.45708e-11,2,5.78607,5.78631,0.00504628,-0.0115941,9.76813e-07,44078.5,-8197.11,0,0.00504691,-0.0115933,-5.52479e-07,44078.2,-8197.05,0
2971,2.5e-05,1.45708e-11,2,5.78679,5.78682,0.00490975,-0.0114942,5.47749e-06,43933.1,-7855.65,0,0.00491057,-0.011491,-4.79726e-06,43932.3,-7855.52,0
2734,2.5e-05,1.45708e-11,2,5.7868,5.78683,-0.00762508,-0.0482155,7.45858e-06,-35169.8,21116.8,0,-0.00762693,-0.0482188,-6.66066e-06,-35169,21116.3,0
2798,2.5e-05,1.45708e-11,2,5.78707,5.78728,-0.00784437,-0.0483657,1.87452e-05,-35526,21931.9,0,-0.00784991,-0.0483743,-1.6791e-05,-35524.2,21930.7,0
2971,2.5e-05,1.45708e-11,2,5.78731,5.78753,0.00491119,-0.0114934,4.80068e-06,43932.3,-7855.52,0,0.00491194,-0.0114906,-4.17379e-06,43931.7,-7855.41,0
2971,2.5e-05,1.45708e-11,2,5.78781,5.78803,0.00491239,-0.0114926,4.1502e-06,43931.7,-7855.41,0,0.00491305,-0.0114901,-3.60387e-06,43931,-7855.3,0
2830,2.5e-05,1.45708e-11,2,5.78805,5.78826,-0.00839333,-0.0491794,0.000199219,-34729.4,21765.9,-36.0546,-0.00845566,-0.04927,-0.000179031,-34710.6,21753.1,-36.0546
2734,2.5e-05,1.45708e-11,2,5.78827,5.78829,-0.00761956,-0.0482125,6.51799e-06,-35169,21116.3,0,-0.0076211,-0.0482154,-5.80966e-06,-35168.3,21115.8,0
2971,2.5e-05,1.45708e-11,2,5.7883,5.78853,0.00491338,-0.0114918,3.62464e-06,43931,-7855.3,0,0.00491398,-0.0114896,-3.11827e-06,43930.4,-7855.21,0
3406,7.5e-05,3.93411e-10,2,5.78878,5.78878,-0.0728299,-0.582986,1.80372,-789.693,41.0475,0,-0.0660547,-0.530418,-1.62456,-4289.9,491.911,0
2971,2.5e-05,1.45708e-11,2,5.78879,5.78902,0.00491422,-0.0114909,3.14226e-06,43930.4,-7855.21,0,0.00491476,-0.011489,-2.67751e-06,43929.9,-7855.12,0
2971,2.5e-05,1.45708e-11,2,5.78927,5.78949,0.00491495,-0.0114901,2.67632e-06,43929.9,-7855.12,0,0.00491546,-0.0114883,-2.23709e-06,43929.4,-7855.04,0
2734,2.5e-05,1.45708e-11,2,5.7895,5.78953,-0.00761484,-0.0482103,5.7387e-06,-35168.3,21115.8,0,-0.00761616,-0.0482128,-5.10934e-06,-35167.7,21115.4,0
2971,2.5e-05,1.45708e-11,2,5.78973,5.78977,0.00491561,-0.0114892,2.23216e-06,43929.4,-7855.04,0,0.00491609,-0.0114877,-1.82628e-06,43929,-7854.97,0
3465,5e-05,1.16566e-10,2,5.78998,5.78998,0.0274633,-0.714141,2.32525,-984.442,-22.1544,0,0.025051,-0.652332,-2.09365,-7138.17,-262.305,0
2971,2.5e-05,1.45708e-11,2,5.79,5.79023,0.00491622,-0.0114884,1.83382e-06,43929,-7854.97,0,0.0049167,-0.0114871,-1.43359e-06,43928.6,-7854.9,0
3035,2.5e-05,1.45708e-11,2,5.79025,5.79026,0.0050333,-0.0113457,0.000132036,43975.7,-8271.93,0,0.00504608,-0.0112729,-0.000118803,43960.8,-8269.32,0
2798,2.5e-05,1.45708e-11,2,5.79026,5.79047,-0.00783201,-0.0483584,1.5792e-05,-35524.2,21930.7,0,-0.00783665,-0.0483656,-1.41469e-05,-35522.6,21929.6,0
2971,2.5e-05,1.45708e-11,2,5.79026,5.7905,0.00491681,-0.0114876,1.42906e-06,43928.6,-7854.9,0,0.00491729,-0.0114865,-1.05026e-06,43928.2,-7854.83,0
2734,2.5e-05,1.45708e-11,2,5.79052,5.79074,-0.00761089,-0.0482085,5.02966e-06,-35167.7,21115.4,0,-0.007612,-0.0482107,-4.46748e-06,-35167.2,21115.1,0
2971,2.5e-05,1.45708e-11,2,5.79072,5.79076,0.00491738,-0.0114869,1.04853e-06,43928.2,-7854.83,0,0.00491789,-0.011486,-6.14277e-07,43927.9,-7854.77,0
3478,5e-05,1.16566e-10,2,5.79123,5.79124,0.21522,-0.382453,2.28044,-745.305,-186.068,0,0.201504,-0.358772,-2.05147,-3103.25,-1550.43,0
3003,2.5e-05,1.45708e-11,2,5.79123,5.79125,0.00485095,-0.0117001,5.93229e-05,44105.1,-7996.4,0,0.00485664,-0.011667,-5.33419e-05,44098.4,-7995.26,0
2734,2.5e-05,1.45708e-11,2,5.7917,5.79173,-0.00760747,-0.048207,4.45536e-06,-35167.2,21115.1,0,-0.00760839,-0.0482089,-3.94559e-06,-35166.7,21114.8,0
2894,2.5e-05,1.45708e-11,2,5.79246,5.79247,-0.00817429,-0.048699,7.66327e-05,-36383.9,22664.2,0,-0.00819821,-0.0487344,-6.89489e-05,-36376.7,22659.3,0
2734,2.5e-05,1.45708e-11,2,5.79248,5.7927,-0.00760444,-0.0482056,3.92568e-06,-35166.7,21114.8,0,-0.00760519,-0.0482073,-3.47431e-06,-35166.2,21114.5,0
2798,2.5e-05,1.45708e-11,2,5.79296,5.79317,-0.00782246,-0.0483531,1.34512e-05,-35522.6,21929.6,0,-0.00782635,-0.0483592,-1.20276e-05,-35521.3,21928.7,0
2734,2.5e-05,1.45708e-11,2,5.79343,5.79346,-0.0076017,-0.0482044,3.47601e-06,-35166.2,21114.5,0,-0.00760229,-0.0482058,-3.06228e-06,-35165.8,21114.2,0
2734,2.5e-05,1.45708e-11,2,5.79417,5.7942,-0.00759925,-0.0482032,3.03969e-06,-35165.8,21114.2,0,-0.00759969,-0.0482044,-2.66431e-06,-35165.5,21114,0
3462,5e-05,1.16566e-10,2,5.79491,5.79492,-0.533025,-0.816648,1.68127,-1085.42,504.031,0,-0.391417,-0.601845,-1.51369,-22538.1,14644.5,0
2734,2.5e-05,1.45708e-11,2,5.79489,5.79492,-0.00759703,-0.0482021,2.64319e-06,-35165.5,21114,0,-0.00759732,-0.0482031,-2.30443e-06,-35165.2,21113.8,0
2798,2.5e-05,1.45708e-11,2,5.79539,5.79541,-0.00781433,-0.0483484,1.15444e-05,-35521.3,21928.7,0,-0.0078176,-0.0483536,-1.0337e-05,-35520.2,21928,0
3477,2.5e-05,1.45708e-11,2,5.79591,5.79591,0.178702,-0.539004,0.220344,-37760.4,-11728.1,0,0.174887,-0.530944,-0.198391,-39274.4,-12456.7,0
3508,2.5e-05,1.45708e-11,2,5.79636,5.79636,-0.923539,-0.488993,0.582832,-3992.2,8348.34,0,-0.642173,-0.3382,-0.52495,-34065.4,64450.9,0
3003,2.5e-05,1.45708e-11,2,5.79662,5.79664,0.00485788,-0.0117083,4.83115e-05,44098.4,-7995.26,0,0.00486254,-0.0116813,-4.34198e-05,44092.9,-7994.33,0
3515,2.5e-05,1.45708e-11,2,5.79665,5.79665,0.132055,0.739328,0.615085,4989.4,-835.525,0,0.0880788,0.494507,-0.552878,53822.9,-9608.44,0
3510,2.5e-05,1.45708e-11,2,5.79736,5.79737,1.15021,-0.43365,0.430185,-7078.28,-21146.8,0,0.920212,-0.344068,-0.386516,-24912.4,-66914,0
2798,2.5e-05,1.45708e-11,2,5.79737,5.79739,-0.0078071,-0.0483443,1.00649e-05,-35520.2,21928,0,-0.00780989,-0.0483488,-9.00865e-06,-35519.2,21927.3,0
3544,2.5e-05,1.45708e-11,2,5.7976,5.7976,-1.48886,0.372507,1.69312,714.062,4179.56,0,-0.991848,0.246711,-1.52454,25808.9,103340,0
3538,2.5e-05,1.45708e-11,2,5.79763,5.79763,-1.41927,-0.216104,1.71426,-716.733,3711.7,0,-0.956807,-0.146339,-1.54175,-14641.3,95991.7,0
3522,2.5e-05,1.45708e-11,2,5.79783,5.79784,-0.486498,-1.64158,1.58139,-3585.57,916.386,0,-0.316114,-1.06888,-1.42065,-117841,34907.5,0
3523,2.5e-05,1.45708e-11,2,5.79784,5.79784,0.0782448,-1.65188,1.60512,-4843.96,-202.523,0,0.0512577,-1.08467,-1.44565,-118016,-5587.1,0
3550,2.5e-05,1.45708e-11,2,5.79785,5.79785,-1.53683,0.953103,1.48557,1584.32,3028.63,0,-0.993354,0.614706,-1.33424,69096,111461,0
3509,2.5e-05,1.45708e-11,2,5.79787,5.79787,0.168369,-0.531806,0.588473,-3092.41,-938.202,0,0.114067,-0.360861,-0.529037,-37196.8,-11770.6,0
3524,2.5e-05,1.45708e-11,2,5.79787,5.79788,0.695186,-1.68641,1.44302,-3513.7,-1263.61,0,0.449736,-1.09302,-1.2967,-121919,-50239.7,0
3530,2.5e-05,1.45708e-11,2,5.79809,5.7981,0.722381,-1.29016,1.74569,-2787.38,-1337.52,0,0.481852,-0.862289,-1.57087,-88158.6,-49327.4,0
3528,2.5e-05,1.45708e-11,2,5.79811,5.79811,-0.513708,-1.26773,1.75908,-2720.78,929.264,0,-0.349095,-0.863261,-1.58299,-83423,33772.7,0
3551,2.5e-05,1.45708e-11,2,5.79812,5.79812,-1.08595,1.01164,1.7617,1782.42,2120.58,0,-0.729081,0.678371,-1.58536,68284.6,73334,0
3549,2.5e-05,1.45708e-11,2,5.79812,5.79812,1.15037,0.42388,1.77189,596.083,-2272.48,0,0.805467,0.295855,-1.59267,26136,-71085.4,0
3529,2.5e-05,1.45708e-11,2,5.79833,5.79833,0.0788442,-1.26424,1.75148,-3543.22,-194.561,0,0.0546866,-0.878559,-1.58356,-80485.6,-5013.86,0
3537,2.5e-05,1.45708e-11,2,5.79833,5.79833,1.17413,-0.857229,1.74112,-1826.86,-2423.42,0,0.785853,-0.574008,-1.56619,-58334.3,-79885.6,0
3520,5e-05,1.16566e-10,2,5.79833,5.79833,-0.0767326,-0.187527,5.05084,0,0,0,-0.0714481,-0.174619,-4.54835,-1287.3,526.643,0
3527,2.5e-05,1.45708e-11,2,5.79834,5.79834,-1.1459,-1.40191,1.56813,-2910.97,2160.88,0,-0.739563,-0.906015,-1.41296,-101864,83241.3,0
3531,2.5e-05,1.45708e-11,2,5.79835,5.79835,1.2695,-1.41262,1.49971,-3385.73,-2823.79,0,0.822091,-0.91589,-1.34937,-102497,-92090.6,0
3543,2.5e-05,1.45708e-11,2,5.79835,5.79835,1.09618,-0.23117,1.75648,-759.758,-2855.79,0,0.79007,-0.167196,-1.57909,-13523.4,-63913.1,0
3525,5e-05,1.16566e-10,2,5.79858,5.79858,0.0595431,-0.188079,5.05804,0,0,0,0.0561036,-0.177226,-4.54716,-1081.44,-342.251,0
3545,2.5e-05,1.45708e-11,2,5.79858,5.79858,-0.978064,0.384183,1.75104,764.413,2720.51,0,-0.716826,0.280505,-1.57466,21434.6,54811,0
3533,2.5e-05,1.45708e-11,2,5.79858,5.79858,-1.0597,-0.853555,1.73778,-2307.49,2728.77,0,-0.724855,-0.584307,-1.56252,-56024.3,69528.7,0
3539,2.5e-05,1.45708e-11,2,5.7986,5.7986,-0.98375,-0.234631,1.73024,-562.651,1875.52,0,-0.723077,-0.172864,-1.55583,-12884.7,53862.1,0
3526,2.5e-05,1.45708e-11,2,5.79882,5.79882,-1.50811,-1.31789,1.28699,-3771.45,4125.68,0,-0.998801,-0.873561,-1.15875,-92409.1,105721,0
3532,5e-05,1.16566e-10,2,5.79886,5.79886,-0.0664045,-0.136398,4.95741,0,0,0,-0.06176,-0.126817,-4.45619,-960.522,468.277,0
3536,2.5e-05,1.45708e-11,2,5.79909,5.79909,0.666951,-0.777675,1.669,-1647.61,-1259.43,0,0.470386,-0.549166,-1.50229,-47231.9,-40468.3,0
3534,2.5e-05,1.45708e-11,2,5.79931,5.79931,-0.473119,-0.755143,1.63335,-1718.86,935.028,0,-0.356373,-0.569533,-1.47077,-38724.3,24209,0
3535,2.5e-05,1.45708e-11,2,5.79931,5.79932,0.0711969,-0.760948,1.62472,-1821.9,-155.57,0,0.0567352,-0.606807,-1.46287,-32535,-3036.88,0
2798,2.5e-05,1.45708e-11,2,5.7991,5.79932,-0.00780118,-0.0483408,8.72921e-06,-35519.2,21927.3,0,-0.00780357,-0.0483447,-7.77935e-06,-35518.3,21926.7,0
3542,2.5e-05,1.45708e-11,2,5.79932,5.79932,0.614884,-0.207487,1.60837,-581.618,-1265.75,0,0.518288,-0.175217,-1.44882,-7007.81,-20490.6,0
3548,2.5e-05,1.45708e-11,2,5.79933,5.79933,0.615787,0.38302,1.59701,639.399,-1330.61,0,0.496253,0.308189,-1.43845,15544.8,-25145.1,0
3546,2.5e-05,1.45708e-11,2,5.79933,5.79934,-0.469591,0.354113,1.5719,529.557,899.065,0,-0.406252,0.306082,-1.41625,10080,13497.4,0
3547,2.5e-05,1.45708e-11,2,5.79934,5.79934,0.051124,0.320999,1.56434,610.353,-128.839,0,0.0477724,0.299772,-1.40989,4805.76,-791.879,0
3541,2.5e-05,1.45708e-11,2,5.79935,5.79936,0.06641,-0.223036,1.55775,-799.498,-179.502,0,0.0627182,-0.21079,-1.40375,-3221.48,-908.738,0
3131,2.5e-05,1.45708e-11,2,5.80007,5.80007,0.0126997,-0.00395385,0.00502817,43973.4,-7725.22,133.008,0.0131149,-0.00113204,-0.00452764,43406.1,-7639.27,133.008
3540,2.5e-05,1.45708e-11,2,5.80079,5.80079,-0.24129,-0.609812,3.34128,-4318.31,502.792,-17.8253,-0.225758,-0.573063,-3.00035,-11575.6,3571.53,-17.8253
2798,2.5e-05,1.45708e-11,2,5.80079,5.80081,-0.00779639,-0.0483376,7.61239e-06,-35518.3,21926.7,0,-0.00779843,-0.0483409,-6.7978e-06,-35517.5,21926.2,0
3003,2.5e-05,1.45708e-11,2,5.80105,5.80107,0.00486442,-0.0117108,4.02402e-05,44092.9,-7994.33,0,0.00486836,-0.0116883,-3.61438e-05,44088.3,-7993.55,0
3461,5e-05,1.16566e-10,2,5.8013,5.8013,0.374219,-1.02601,1.24114,-1415.47,-448.977,0,0.249121,-0.684637,-1.11652,-35514.1,-12943.4,0
3035,2.5e-05,1.45708e-11,2,5.80156,5.80177,0.0050241,-0.0114619,9.55864e-05,43960.8,-8269.32,0,0.00503344,-0.0114091,-8.57958e-05,43950,-8267.42,0
3552,2.5e-05,1.45708e-11,2,5.80179,5.80179,-0.281944,-0.34688,5.12862,0,0,0,-0.260783,-0.320849,-4.61444,-5178.02,4208.5,0
3553,2.5e-05,1.45708e-11,2,5.80204,5.80204,-0.191996,-0.346348,5.10866,0,0,0,-0.181425,-0.327282,-4.58763,-3783.79,2097.44,0
3582,2.5e-05,1.45708e-11,2,5.80205,5.80205,-0.278618,0.145569,5.06726,0,0,0,-0.263337,0.137583,-4.55286,1587.43,3038.58,0
3556,2.5e-05,1.45708e-11,2,5.80205,5.80206,0.120005,-0.335174,5.09119,0,0,0,0.111333,-0.310952,-4.57951,-4828.29,-1728.71,0
3558,2.5e-05,1.45708e-11,2,5.80225,5.80226,-0.278098,-0.255256,5.05697,0,0,0,-0.262157,-0.240637,-4.53933,-2884.73,3142.04,0
3554,2.5e-05,1.45708e-11,2,5.80226,5.80226,-0.0851432,-0.332167,5.07481,0,0,0,-0.0803206,-0.313363,-4.5707,-3715.32,952.167,0
2798,2.5e-05,1.45708e-11,2,5.80205,5.80227,-0.00779197,-0.0483349,6.69813e-06,-35517.5,21926.2,0,-0.00779368,-0.0483378,-5.96813e-06,-35516.8,21925.7,0
3564,2.5e-05,1.45708e-11,2,5.80227,5.80228,-0.266349,-0.152494,5.03614,0,0,0,-0.252321,-0.14447,-4.53783,-1589.8,2775.93,0
3576,2.5e-05,1.45708e-11,2,5.80228,5.80228,-0.277467,0.0471205,5.05751,0,0,0,-0.257303,0.0436893,-4.54998,679.355,4003.03,0
3555,2.5e-05,1.45708e-11,2,5.80228,5.80228,0.0131985,-0.326615,5.05974,0,0,0,0.012491,-0.309111,-4.55854,-3470.45,-140.231,0
3570,2.5e-05,1.45708e-11,2,5.80229,5.80229,-0.258128,-0.050377,5.0218,0,0,0,-0.238287,-0.0465094,-4.52444,-770.697,3947.42,0
3583,2.5e-05,1.45708e-11,2,5.80251,5.80251,-0.183277,0.153941,4.99864,0,0,0,-0.173484,0.145707,-4.49922,1624.63,1934.94,0
3577,2.5e-05,1.45708e-11,2,5.80252,5.80252,-0.178256,0.0498164,4.99779,0,0,0,-0.165299,0.0461876,-4.49756,717.701,2570.02,0
3571,2.5e-05,1.45708e-11,2,5.80252,5.80253,-0.176164,-0.0533229,4.99529,0,0,0,-0.165878,-0.0502165,-4.48278,-617.359,2038.12,0
3560,2.5e-05,1.45708e-11,2,5.80252,5.80253,-0.0838155,-0.245329,4.98374,0,0,0,-0.0778766,-0.227953,-4.48504,-3452.09,1179.24,0
3581,2.5e-05,1.45708e-11,2,5.80252,5.80253,0.209172,0.054954,4.99438,0,0,0,0.197604,0.0519084,-4.49934,601.817,-2292.37,0
3575,2.5e-05,1.45708e-11,2,5.80252,5.80253,0.198447,-0.0527843,4.99033,0,0,0,0.186882,-0.0497151,-4.47852,-609.997,-2291.7,0
3574,2.5e-05,1.45708e-11,2,5.80252,5.80253,0.109877,-0.0506696,4.99837,0,0,0,0.103488,-0.0477302,-4.48579,-584.296,-1266.12,0
3562,2.5e-05,1.45708e-11,2,5.80252,5.80253,0.118316,-0.247465,4.99035,0,0,0,0.109713,-0.229478,-4.49106,-3574.3,-1708.7,0
3568,2.5e-05,1.45708e-11,2,5.80253,5.80253,0.113242,-0.148565,4.99502,0,0,0,0.107002,-0.140384,-4.49999,-1623.14,-1236.91,0
3578,2.5e-05,1.45708e-11,2,5.80253,5.80253,-0.0845181,0.0495076,5.00095,0,0,0,-0.0782655,0.0458394,-4.50093,727.427,1242.5,0
3566,2.5e-05,1.45708e-11,2,5.80253,5.80253,-0.080115,-0.147594,4.99374,0,0,0,-0.0745274,-0.137306,-4.49384,-2045.31,1110,0
3572,2.5e-05,1.45708e-11,2,5.80253,5.80253,-0.0776521,-0.0510898,5.0023,0,0,0,-0.073269,-0.0482121,-4.49408,-572.143,869.031,0
3565,2.5e-05,1.45708e-11,2,5.80253,5.80253,-0.181961,-0.154545,4.99095,0,0,0,-0.170757,-0.145034,-4.49151,-1889.27,2224,0
3580,2.5e-05,1.45708e-11,2,5.80253,5.80253,0.109884,0.0526865,4.99927,0,0,0,0.103791,0.0497597,-4.50363,579.454,-1209.23,0
3561,2.5e-05,1.45708e-11,2,5.80253,5.80253,0.0129873,-0.242606,4.98231,0,0,0,0.0120533,-0.225161,-4.48384,-3469.61,-185.725,0
3563,2.5e-05,1.45708e-11,2,5.80253,5.80253,0.214272,-0.257382,4.99746,0,0,0,0.198466,-0.238401,-4.49777,-3776.05,-3143.31,0
3579,2.5e-05,1.45708e-11,2,5.80254,5.80254,0.00927443,0.0434888,5.00309,0,0,0,0.00876467,0.0410943,-4.50721,474.913,-101.34,0
3567,2.5e-05,1.45708e-11,2,5.80254,5.80254,0.0124392,-0.147738,4.99498,0,0,0,0.0117156,-0.139146,-4.49624,-1709.67,-143.94,0
3573,2.5e-05,1.45708e-11,2,5.80254,5.80255,0.012045,-0.0539684,5.00609,0,0,0,0.0112755,-0.0505223,-4.50634,-686.876,-153.279,0
2798,2.5e-05,1.45708e-11,2,5.80348,5.80351,-0.00778762,-0.0483327,5.93066e-06,-35516.8,21925.7,0,-0.00778903,-0.0483353,-5.27864e-06,-35516.2,21925.3,0
2894,2.5e-05,1.45708e-11,2,5.80351,5.80352,-0.00810907,-0.0486254,5.5607e-05,-36376.7,22659.3,0,-0.00812635,-0.0486512,-5.00061e-05,-36371.4,22655.7,0
2798,2.5e-05,1.45708e-11,2,5.80449,5.80472,-0.00778346,-0.0483308,5.24915e-06,-35516.2,21925.3,0,-0.00778463,-0.048333,-4.64523e-06,-35515.6,21924.9,0
3003,2.5e-05,1.45708e-11,2,5.80474,5.80495,0.00487002,-0.0117103,3.37831e-05,44088.3,-7993.55,0,0.00487336,-0.0116913,-3.03375e-05,44084.4,-7992.9,0
2798,2.5e-05,1.45708e-11,2,5.80548,5.8057,-0.00777966,-0.048329,4.5741e-06,-35515.6,21924.9,0,-0.00778058,-0.0483309,-4.04072e-06,-35515.1,21924.6,0
2798,2.5e-05,1.45708e-11,2,5.80645,5.80647,-0.00777617,-0.0483274,4.00962e-06,-35515.1,21924.6,0,-0.00777688,-0.048329,-3.54367e-06,-35514.7,21924.3,0
2926,2.5e-05,1.45708e-11,2,5.80672,5.80693,-0.00860653,-0.0494165,0.000210255,-35922.6,22193.9,0,-0.00867141,-0.0495126,-0.000189198,-35902.7,22180.5,0
2798,2.5e-05,1.45708e-11,2,5.8072,5.80742,-0.00777298,-0.0483259,3.50485e-06,-35514.7,21924.3,0,-0.0077735,-0.0483273,-3.0718e-06,-35514.3,21924,0
3003,2.5e-05,1.45708e-11,2,5.80792,5.80794,0.00487638,-0.0117092,2.8588e-05,44084.4,-7992.9,0,0.00487924,-0.0116931,-2.5655e-05,44081.1,-7992.34,0
2798,2.5e-05,1.45708e-11,2,5.80793,5.80816,-0.0077701,-0.0483246,3.054e-06,-35514.3,21924,0,-0.00777045,-0.0483258,-2.66494e-06,-35513.9,21923.7,0
3483,2.5e-05,1.45708e-11,2,5.80841,5.80842,0.0984034,0.506152,0.0714668,55032,-9713.3,0,0.103409,0.545946,-0.0642903,46940.7,-8687.78,0
2798,2.5e-05,1.45708e-11,2,5.80865,5.80868,-0.00776753,-0.0483235,2.64733e-06,-35513.9,21923.7,0,-0.00776775,-0.0483244,-2.30483e-06,-35513.6,21923.5,0
2798,2.5e-05,1.45708e-11,2,5.80916,5.80939,-0.00776527,-0.0483224,2.29394e-06,-35513.6,21923.5,0,-0.00776538,-0.0483232,-1.98257e-06,-35513.3,21923.3,0
2798,2.5e-05,1.45708e-11,2,5.80966,5.80989,-0.00776328,-0.0483215,1.98551e-06,-35513.3,21923.3,0,-0.00776328,-0.048322,-1.70461e-06,-35513,21923.1,0
3470,2.5e-05,1.45708e-11,2,5.81012,5.81012,-0.182811,-0.317885,0.0214467,-39364.7,24646.2,0,-0.189678,-0.327384,-0.0193066,-37377.9,23217.5,0
